Year,Country,Player,Pos,Age,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90
2017,Croatia,Ivan Šunji?,MF,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Nikola Vlaši?,MF,19,1,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Domagoj Vida,DF,27,1,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Ivan Santini,FW,27,1,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Mile Škori?,MF,25,1,1,77,0.9,0,0,0,0,0,0,2,1,0,0,0,0,0
2017,Croatia,Fran Tudor,MF,21,1,1,70,0.8,1,1,2,1,0,0,0,0,1.29,1.29,2.57,1.29,2.57
2017,Croatia,Marko Pjaca,MF,21,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Filip Bradari?,MF,25,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Marko Rog,MF,21,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Milan Badelj,MF,27,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Josip Pivari?,DF,28,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Ante ?ori?,MF,19,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Denis Kolinger,DF,23,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Nikola Kati?,DF,20,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Lovro Majer,MF,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Mato Miloš,"DF,MF",23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Croatia,Dominik Livakovi?,GK,22,0,0,,,,,,,,,,,,,,,
2017,Croatia,Antun Markovi?,GK,24,0,0,,,,,,,,,,,,,,,
2019,Croatia,Luka Modri?,MF,32,4,4,360,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25
2019,Croatia,Domagoj Vida,DF,29,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Ivan Periši?,MF,29,4,4,337,3.7,0,1,1,0,0,0,1,0,0,0.27,0.27,0,0.27
2019,Croatia,Tin Jedvaj,DF,22,3,3,270,3,2,0,2,2,0,0,2,0,0.67,0,0.67,0.67,0.67
2019,Croatia,Lovre Kalini?,GK,28,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Dejan Lovren,DF,29,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,Croatia,Andrej Kramari?,"FW,MF",27,3,3,268,3,2,0,2,2,0,0,0,0,0.67,0,0.67,0.67,0.67
2019,Croatia,Ivan Rakiti?,MF,30,3,3,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Marcelo Brozovi?,MF,25,3,3,241,2.7,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,Croatia,Ante Rebi?,"MF,FW",24,3,3,196,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Croatia,Šime Vrsaljko,DF,26,3,3,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Josip Pivari?,DF,29,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Mateo Kova?i?,MF,24,2,2,162,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Croatia,Nikola Vlaši?,MF,20,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Dominik Livakovi?,GK,23,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Matej Mitrovi?,DF,24,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Ivan Santini,FW,29,1,1,70,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Croatia,Marko Rog,MF,23,2,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Antonio Mili?,"DF,MF",24,1,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Josip Brekalo,"FW,MF",20,2,0,63,0.7,0,1,1,0,0,0,0,0,0,1.43,1.43,0,1.43
2019,Croatia,Marko Pjaca,"FW,MF",23,3,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Marko Livaja,"FW,MF",24,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Milan Badelj,MF,29,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Croatia,Borna Bariši?,DF,25,0,0,,,,,,,,,,,,,,,
2019,Croatia,Karlo Bartolec,"DF,MF",23,0,0,,,,,,,,,,,,,,,
2019,Croatia,Filip Bradari?,MF,26,0,0,,,,,,,,,,,,,,,
2019,Croatia,Duje ?aleta-Car,DF,21,0,0,,,,,,,,,,,,,,,
2019,Croatia,Duje ?op,FW,28,0,0,,,,,,,,,,,,,,,
2019,Croatia,Karlo Letica,GK,21,0,0,,,,,,,,,,,,,,,
2019,Croatia,Mario Pašali?,"FW,MF",23,0,0,,,,,,,,,,,,,,,
2019,Croatia,Simon Sluga,GK,25,0,0,,,,,,,,,,,,,,,
2020,Croatia,Dario Melnjak,DF,27,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Mario Pašali?,MF,24,2,2,150,1.7,2,0,2,2,0,0,0,0,1.2,0,1.2,1.2,1.2
2020,Croatia,Domagoj Vida,DF,30,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Josip Brekalo,MF,21,2,2,133,1.5,2,1,3,2,0,0,0,0,1.35,0.68,2.03,1.35,2.03
2020,Croatia,Milan Badelj,MF,30,2,2,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Marko Rog,MF,24,2,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Duje ?aleta-Car,DF,23,2,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Filip Uremovi?,DF,22,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Ante Budimir,FW,28,2,1,99,1.1,1,1,2,1,0,0,0,0,0.91,0.91,1.82,0.91,1.82
2020,Croatia,Domagoj Bradari?,MF,20,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1
2020,Croatia,Josip Juranovi?,DF,24,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Dominik Livakovi?,GK,25,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Mislav Orši?,MF,27,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1
2020,Croatia,Simon Sluga,GK,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Marin Pongra?i?,DF,22,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Mateo Kova?i?,MF,25,1,1,56,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Croatia,Bruno Petkovi?,FW,25,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Ivan Periši?,"DF,FW",30,2,0,47,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Croatia,Marcelo Brozovi?,MF,27,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Toma Baši?,MF,23,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Luka Modri?,MF,34,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Tin Jedvaj,DF,24,1,0,29,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Croatia,Antonio ?olak,FW,26,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Croatia,Borna Bariši?,DF,27,0,0,,,,,,,,,,,,,,,
2020,Croatia,Ivo Grbi?,GK,24,0,0,,,,,,,,,,,,,,,
2020,Croatia,Lovre Kalini?,GK,29,0,0,,,,,,,,,,,,,,,
2020,Croatia,Dejan Lovren,DF,30,0,0,,,,,,,,,,,,,,,
2020,Croatia,Nikola Vlaši?,"FW,MF",22,0,0,,,,,,,,,,,,,,,
2021,Croatia,Dominik Livakovi?,GK,25,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Nikola Vlaši?,"MF,FW",22,6,6,521,5.8,2,1,3,2,0,0,1,0,0.35,0.17,0.52,0.35,0.52
2021,Croatia,Mateo Kova?i?,MF,26,6,5,450,5,2,1,3,2,0,0,1,0,0.4,0.2,0.6,0.4,0.6
2021,Croatia,Dejan Lovren,DF,31,5,5,450,5,1,0,1,1,0,0,2,0,0.2,0,0.2,0.2,0.2
2021,Croatia,Ivan Periši?,"FW,MF",31,6,5,436,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Croatia,Luka Modri?,MF,34,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Filip Uremovi?,DF,23,4,4,276,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Croatia,Josip Brekalo,"MF,FW",22,6,3,326,3.6,1,1,2,1,0,0,1,0,0.28,0.28,0.55,0.28,0.55
2021,Croatia,Borna Bariši?,DF,27,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Croatia,Duje ?aleta-Car,DF,23,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Croatia,Mario Pašali?,"MF,FW",25,6,3,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Domagoj Vida,DF,31,3,2,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Marcelo Brozovi?,MF,27,3,2,210,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Croatia,Andrej Kramari?,FW,29,4,2,191,2.1,1,0,1,1,0,0,0,0,0.47,0,0.47,0.47,0.47
2021,Croatia,Dario Melnjak,DF,27,3,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Ante Rebi?,"MF,FW",26,2,2,135,1.5,0,1,1,0,0,0,0,0,0,0.67,0.67,0,0.67
2021,Croatia,Josip Juranovi?,DF,24,2,1,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Domagoj Bradari?,DF,20,3,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Bruno Petkovi?,FW,25,4,1,97,1.1,1,0,1,1,0,0,0,0,0.93,0,0.93,0.93,0.93
2021,Croatia,Ante Budimir,FW,29,2,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Tin Jedvaj,DF,24,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Croatia,Mile Škori?,DF,29,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Marin Pongra?i?,DF,22,1,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Marko Rog,MF,25,2,1,64,0.7,0,0,0,0,0,0,2,1,0,0,0,0,0
2021,Croatia,Milan Badelj,MF,31,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Mislav Orši?,"FW,MF",27,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Toma Baši?,MF,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Croatia,Antonio ?olak,FW,26,0,0,,,,,,,,,,,,,,,
2021,Croatia,Ivo Grbi?,GK,24,0,0,,,,,,,,,,,,,,,
2021,Croatia,Simon Sluga,GK,27,0,0,,,,,,,,,,,,,,,
2021,Croatia,Šime Vrsaljko,"DF,MF",28,0,0,,,,,,,,,,,,,,,
2023,Croatia,Marcelo Brozovi?,MF,29,8,8,707,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0
2023,Croatia,Mateo Kova?i?,MF,28,8,7,646,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Josip Juranovi?,DF,26,7,7,638,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Luka Modri?,MF,36,8,6,663,7.4,3,1,4,1,2,2,0,0,0.41,0.14,0.54,0.14,0.27
2023,Croatia,Dominik Livakovi?,GK,27,6,6,600,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Mario Pašali?,"MF,FW",27,8,6,495,5.5,2,0,2,2,0,0,1,0,0.36,0,0.36,0.36,0.36
2023,Croatia,Josip Šutalo,DF,22,5,5,480,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Andrej Kramari?,FW,31,8,5,429,4.8,2,0,2,0,2,2,0,0,0.42,0,0.42,0,0
2023,Croatia,Martin Erlic,DF,24,5,4,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Ivan Periši?,"FW,DF",33,4,4,400,4.4,0,1,1,0,0,0,2,0,0,0.23,0.23,0,0.23
2023,Croatia,Ante Budimir,FW,31,5,3,247,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Josip Brekalo,FW,24,3,3,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Luka Ivanušec,"MF,FW",23,3,3,199,2.2,0,1,1,0,0,0,0,0,0,0.45,0.45,0,0.45
2023,Croatia,Lovro Majer,FW,24,7,2,299,3.3,1,1,2,1,0,0,0,0,0.3,0.3,0.6,0.3,0.6
2023,Croatia,Josip Staniši?,DF,22,5,2,277,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Domagoj Vida,DF,33,3,2,211,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Borna Bariši?,DF,29,4,2,198,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Joško Gvardiol,DF,20,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Ivica Ivuši?,GK,27,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Borna Sosa,DF,24,3,2,164,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55
2023,Croatia,Nikola Vlaši?,FW,24,8,1,286,3.2,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31
2023,Croatia,Mislav Orši?,MF,29,4,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Duje ?aleta-Car,DF,25,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Dejan Lovren,DF,33,1,1,90,1,1,0,1,1,0,0,1,0,1,0,1,1,1
2023,Croatia,Marin Pongra?i?,DF,24,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Kristijan Jaki?,MF,25,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Šime Vrsaljko,DF,30,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Croatia,Bruno Petkovi?,FW,27,3,0,110,1.2,1,1,2,1,0,0,1,0,0.82,0.82,1.64,0.82,1.64
2023,Croatia,Marko Livaja,"FW,MF",28,1,0,29,0.3,1,0,1,1,0,0,0,0,3.1,0,3.1,3.1,3.1
2023,Croatia,Luka Su?i?,MF,19,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Croatia,Dion Drena Beljo,FW,20,0,0,,,,,,,,,,,,,,,
2023,Croatia,Lovre Kalini?,GK,32,0,0,,,,,,,,,,,,,,,
2023,Croatia,Nediljko Labrovi?,GK,22,0,0,,,,,,,,,,,,,,,
2023,Croatia,Petar Musa,FW,24,0,0,,,,,,,,,,,,,,,
2024,Croatia,Dominik Livakovi?,GK,29,8,8,720,8,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12
2024,Croatia,Marcelo Brozovi?,MF,31,8,8,690,7.7,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,Croatia,Luka Modri?,MF,38,8,8,677,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Croatia,Joško Gvardiol,DF,22,8,8,675,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,Croatia,Josip Šutalo,DF,23,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Andrej Kramari?,"FW,MF",32,6,6,463,5.1,4,0,4,4,0,0,0,0,0.78,0,0.78,0.78,0.78
2024,Croatia,Josip Staniši?,DF,23,6,5,454,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Croatia,Ivan Periši?,"FW,MF",34,4,4,359,4,0,2,2,0,0,0,0,0,0,0.5,0.5,0,0.5
2024,Croatia,Borna Bariši?,DF,31,5,4,341,3.8,0,1,1,0,0,0,1,0,0,0.26,0.26,0,0.26
2024,Croatia,Mateo Kova?i?,MF,29,4,4,334,3.7,2,0,2,2,0,0,0,0,0.54,0,0.54,0.54,0.54
2024,Croatia,Luka Ivanušec,"MF,FW",25,5,4,269,3,1,1,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67
2024,Croatia,Lovro Majer,"MF,FW",26,7,3,316,3.5,1,1,2,1,0,0,0,0,0.28,0.28,0.57,0.28,0.57
2024,Croatia,Josip Juranovi?,DF,28,5,3,292,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Croatia,Borna Sosa,DF,26,5,3,289,3.2,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31
2024,Croatia,Mario Pašali?,FW,28,8,2,313,3.5,2,1,3,2,0,0,0,0,0.58,0.29,0.86,0.58,0.86
2024,Croatia,Petar Musa,FW,25,6,2,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Bruno Petkovi?,FW,29,3,2,177,2,2,0,2,2,0,0,1,0,1.02,0,1.02,1.02,1.02
2024,Croatia,Ante Budimir,FW,32,2,2,173,1.9,1,0,1,1,0,0,0,0,0.52,0,0.52,0.52,0.52
2024,Croatia,Josip Brekalo,FW,25,2,2,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Domagoj Vida,DF,34,2,1,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Croatia,Martin Erlic,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Marko Livaja,FW,30,1,1,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Nikola Vlaši?,"FW,MF",26,3,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Dion Drena Beljo,FW,21,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Marco Pašali?,MF,23,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Martin Baturina,MF,20,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Luka Su?i?,MF,21,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Croatia,Matija Frigan,FW,20,0,0,,,,,,,,,,,,,,,
2024,Croatia,Ivo Grbi?,GK,28,0,0,,,,,,,,,,,,,,,
2024,Croatia,Ivica Ivuši?,GK,28,0,0,,,,,,,,,,,,,,,
2024,Croatia,Nediljko Labrovi?,GK,24,0,0,,,,,,,,,,,,,,,
2024,Croatia,Nikola Moro,MF,25,0,0,,,,,,,,,,,,,,,
2024,Croatia,Mislav Orši?,"FW,MF",31,0,0,,,,,,,,,,,,,,,
2024,Croatia,Marko Pjaca,"FW,MF",28,0,0,,,,,,,,,,,,,,,
2024,Croatia,Marin Pongra?i?,DF,26,0,0,,,,,,,,,,,,,,,
2017,Cyprus,Kostakis Artymatas,"MF,DF",23,4,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Renato Margaça,"MF,DF",31,4,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Charalambos Kyriakou,"MF,DF",21,4,3,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Jason Demetriou,"DF,MF",29,3,3,239,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Konstantinos Laifis,DF,23,3,2,225,2.5,1,0,1,1,0,0,0,0,0.4,0,0.4,0.4,0.4
2017,Cyprus,Pieros Sotiriou,FW,24,3,2,210,2.3,1,0,1,1,0,0,1,0,0.43,0,0.43,0.43,0.43
2017,Cyprus,Nestoras Mitidis,FW,25,4,2,206,2.3,1,0,1,1,0,0,0,0,0.44,0,0.44,0.44,0.44
2017,Cyprus,Antonis Georgallides,GK,35,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Fanos Katelaris,DF,20,2,2,180,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5
2017,Cyprus,Giorgos Merkis,DF,32,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,Cyprus,Vincent Laban,MF,32,3,2,165,1.8,0,2,2,0,0,0,1,0,0,1.09,1.09,0,1.09
2017,Cyprus,Demetris Christofi,MF,28,3,2,163,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55
2017,Cyprus,Nektarios Alexandrou,DF,33,2,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Andreas Makris,"MF,FW",21,2,2,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Grigoris Kastanos,"MF,FW",19,3,2,138,1.5,0,1,1,0,0,0,0,0,0,0.65,0.65,0,0.65
2017,Cyprus,Constantinos Charalambides,"MF,FW",35,2,2,115,1.3,0,1,1,0,0,0,0,0,0,0.78,0.78,0,0.78
2017,Cyprus,Gerasimos Fylaktou,MF,25,2,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Marios Antoniades,DF,26,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,Cyprus,Constantinos Panagi,GK,22,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Urko Pardo,GK,34,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Valentinos Sielis,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Marios Stylianou,DF,23,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Giorgos Economides,MF,26,3,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Giorgos Efrem,MF,27,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Andreas Avraam,"DF,MF",29,4,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Nikos Englezou,"DF,MF",23,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Nicholas Ioannou,"DF,MF",21,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Andreas Panayiotou Filiotis,DF,21,1,0,14,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,Cyprus,Onisiforos Roushias,FW,24,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Giorgos Vasiliou,"DF,MF",32,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cyprus,Elias Charalambous,"DF,MF",36,0,0,,,,,,,,,,,,,,,
2017,Cyprus,Dossa Júnior,DF,30,0,0,,,,,,,,,,,,,,,
2017,Cyprus,Andreas Kyriakou,DF,22,0,0,,,,,,,,,,,,,,,
2017,Cyprus,Neofytos Michael,GK,23,0,0,,,,,,,,,,,,,,,
2017,Cyprus,Vasilios Papafotis,MF,21,0,0,,,,,,,,,,,,,,,
2018,Cyprus,Constantinos Panagi,GK,23,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Jason Demetriou,"DF,MF",30,9,9,810,9,0,2,2,0,0,0,3,0,0,0.22,0.22,0,0.22
2018,Cyprus,Konstantinos Laifis,DF,24,9,9,810,9,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11
2018,Cyprus,Kostakis Artymatas,MF,24,10,9,803,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Charalambos Kyriakou,MF,22,9,8,705,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Pieros Sotiriou,FW,25,8,8,693,7.7,4,1,5,4,0,0,2,0,0.52,0.13,0.65,0.52,0.65
2018,Cyprus,Vincent Laban,MF,33,8,8,689,7.7,1,1,2,1,0,0,4,0,0.13,0.13,0.26,0.13,0.26
2018,Cyprus,Grigoris Kastanos,MF,20,9,6,605,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Demetris Christofi,"MF,FW",29,7,6,518,5.8,1,1,2,1,0,0,1,0,0.17,0.17,0.35,0.17,0.35
2018,Cyprus,Renato Margaça,"DF,MF",32,5,5,396,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Fanos Katelaris,DF,21,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Giorgos Merkis,DF,33,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Constantinos Charalambides,MF,36,8,4,353,3.9,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25
2018,Cyprus,Nektarios Alexandrou,"DF,MF",34,6,3,297,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Giorgos Efrem,"MF,FW",28,4,3,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Elias Charalambous,DF,37,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Dossa Júnior,DF,31,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Nestoras Mitidis,FW,26,7,2,217,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Valentinos Sielis,DF,27,2,2,90,1,2,0,2,2,0,0,0,0,2,0,2,2,2
2018,Cyprus,Andreas Avraam,MF,30,3,1,129,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Andreas Makris,MF,22,5,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Nicholas Ioannou,DF,22,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Cyprus,Marios Stylianou,DF,24,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Marios Antoniades,DF,27,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cyprus,Giorgos Economides,MF,27,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
