Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,DribblesAtt,DribbleSucc,DribbleSucc%,DribbleTkld,Carries,TotDist,ProgressivegDist,ProgressiveCarries,ProgressiveFinalThird,CarriesPenArea,Miscontrolled,Dispossed,Recievd ,ProgressiveReceive,Key
716,14,108,262,360,25,716,61,26,42.6,35,376,2740,1307,44,30,9,33,20,414,126,2021-2022_bilalbasackoglu
556,10,41,262,263,70,556,28,19,67.9,9,307,1314,629,24,21,3,48,21,406,60,2021-2022_kajsierhuis
547,14,43,288,223,72,547,51,28,54.9,23,307,1449,444,12,9,7,44,19,389,74,2021-2022_sinanbaks
453,428,451,2,0,0,453,0,0,,0,271,1548,1080,0,0,0,0,0,174,0,2021-2022_koenbucker
435,7,49,133,260,59,435,38,25,65.8,13,277,1988,942,36,14,22,47,22,295,98,2021-2022_delanoburgzorg
689,12,61,363,271,34,687,24,18,75,6,410,2501,1068,39,23,11,32,17,489,39,2021-2022_raivloet
301,4,45,154,109,12,301,31,18,58.1,13,177,1202,498,17,15,3,31,20,193,35,2021-2022_anasouahim
445,65,253,183,13,4,445,1,1,100,0,259,1505,867,6,1,1,5,2,285,1,2021-2022_justinhoogma
252,4,41,103,114,14,252,13,7,53.8,6,138,1088,537,18,13,4,11,6,148,31,2021-2022_emilhansson
331,15,104,151,77,3,331,10,8,80,2,136,741,379,11,7,1,6,5,171,26,2021-2022_rubenroosken
319,19,130,150,44,1,319,7,3,42.9,4,124,581,282,7,7,0,9,6,129,11,2021-2022_navajobakboord
324,42,173,140,14,7,324,1,1,100,0,183,913,474,1,1,0,2,2,200,1,2021-2022_svensonnenberg
183,2,31,86,69,13,183,11,6,54.5,5,95,497,157,5,4,2,16,7,105,24,2021-2022_eliassierra
248,5,34,114,108,23,248,26,13,50,13,143,754,351,13,11,6,14,18,168,34,2021-2022_ismailazzaoui
40,0,5,22,14,2,40,2,0,0,2,14,103,12,0,1,0,6,3,27,5,2021-2022_adrianszoke
59,0,8,20,32,7,59,4,3,75,1,36,197,104,3,2,1,5,0,41,12,2021-2022_mohamedamissi
77,1,3,41,33,7,77,7,3,42.9,4,51,197,33,1,1,0,14,4,64,6,2021-2022_samuelarmenteros
75,0,23,27,27,4,75,7,2,28.6,5,39,352,114,5,3,2,7,2,45,8,2021-2022_kasperlunding
22,0,7,14,1,0,22,2,2,100,0,11,92,53,1,0,0,1,2,18,0,2021-2022_melihibrahimoglu
31,0,11,18,3,1,31,0,0,,0,20,200,149,2,1,0,0,0,19,0,2021-2022_mateoles
13,0,1,8,4,0,13,1,1,100,0,9,52,36,1,0,0,0,0,10,0,2021-2022_semscheperman
5,1,1,2,2,1,5,0,0,,0,2,1,0,0,0,0,2,0,2,1,2021-2022_robinpolley
1299,89,334,740,243,35,1299,33,23,69.7,10,498,2349,979,23,19,4,54,15,604,38,2021-2022_driessaddiki
1356,971,1311,46,0,0,1356,1,1,100,0,827,4805,2931,0,0,0,0,0,629,0,2021-2022_timonwellenreuther
1911,107,555,903,467,20,1911,68,39,57.4,29,1022,6813,2957,88,64,10,38,22,1081,100,2021-2022_leeroyowusu
1793,108,572,804,442,34,1793,72,40,55.6,32,868,5456,3074,73,70,12,53,25,964,95,2021-2022_derrickkohn
957,8,107,348,517,68,957,103,53,51.5,50,624,5050,2068,82,57,20,71,40,710,167,2021-2022_chenunnely
1744,36,324,661,784,37,1744,91,59,64.8,32,920,6007,2838,84,68,16,71,34,1068,179,2021-2022_matskohlert
1300,55,279,749,287,22,1300,31,19,61.3,12,561,2794,1261,21,15,3,28,18,669,31,2021-2022_polllonch
1281,164,602,639,45,9,1281,5,4,80,1,752,3784,2102,16,11,0,13,4,805,3,2021-2022_ulrikyttergardjenssen
835,19,109,344,400,45,835,48,25,52.1,23,427,2909,1270,43,22,20,46,23,502,135,2021-2022_maxsvensson
935,116,434,469,40,16,935,6,4,66.7,2,449,2888,1618,14,7,0,5,2,485,5,2021-2022_freekheerkens
418,17,33,189,198,49,418,28,15,53.6,13,209,880,299,15,8,5,51,22,322,85,2021-2022_kwasiokyerewriedt
739,13,72,308,369,15,739,20,9,45,11,339,1419,637,17,19,0,28,18,437,53,2021-2022_gorkemsaglam
745,111,379,346,26,11,745,1,1,100,0,335,2036,1047,7,4,0,4,1,395,2,2021-2022_wesseldammers
389,13,26,193,172,39,389,12,6,50,6,128,512,193,7,5,2,25,15,254,40,2021-2022_jizzhornkamp
528,11,88,288,159,13,528,29,16,55.2,13,303,2190,804,25,13,3,15,10,345,19,2021-2022_danielcrowley
392,7,57,167,170,34,392,24,10,41.7,14,200,1012,397,24,8,11,45,15,236,72,2021-2022_eltonkabangu
481,60,256,206,20,9,481,0,0,,0,222,959,510,1,2,0,4,1,251,3,2021-2022_emilbergstrom
505,26,133,308,75,2,505,8,4,50,4,280,1226,554,4,9,1,16,9,280,4,2021-2022_godfriedroemeratoe
447,71,214,220,13,2,447,0,0,,0,232,1081,588,5,2,0,2,0,236,1,2021-2022_nikolaosmichelis
245,7,43,117,92,9,245,16,9,56.3,7,144,683,330,8,4,3,11,9,146,10,2021-2022_ringomeerveld
116,8,20,67,31,4,116,2,0,0,2,35,207,47,1,2,0,10,1,59,6,2021-2022_thijsoosting
43,39,43,0,0,0,43,0,0,,0,26,131,83,0,0,0,0,0,15,0,2021-2022_jornbrondeel
99,5,49,40,10,3,99,0,0,,0,35,155,69,0,1,0,1,4,37,0,2021-2022_vincentschippers
56,3,16,28,12,2,56,3,3,100,0,25,99,47,1,1,0,1,3,28,2,2021-2022_wesleyspieringhs
42,42,42,0,0,0,42,0,0,,0,20,116,55,0,0,0,0,0,18,0,2021-2022_robbinruiter
63,5,27,29,7,0,63,1,0,0,1,27,137,46,2,0,0,2,0,25,0,2021-2022_miquelnelom
167,2,10,67,93,22,167,11,3,27.3,8,89,301,38,2,2,2,22,8,118,29,2021-2022_anargyroskampetsis
54,1,6,22,29,7,54,11,5,45.5,6,41,315,179,6,7,2,3,3,40,7,2021-2022_johnyeboah
34,33,34,0,0,0,34,0,0,,0,8,83,30,0,0,0,0,0,2,0,2021-2022_connorvandenberg
51,2,11,27,14,0,51,1,0,0,1,24,130,82,2,1,0,1,2,28,2,2021-2022_kilianludewig
38,1,3,13,23,2,38,1,0,0,1,22,117,53,0,2,0,2,3,24,5,2021-2022_abdenasserelkhayati
18,2,9,6,3,1,18,0,0,,0,10,66,41,0,0,0,0,0,7,0,2021-2022_rickzuijderwijk
3,0,0,1,2,0,3,1,1,100,0,2,10,3,0,0,0,0,1,2,0,2021-2022_jeltepal
1594,1278,1559,39,0,0,1594,0,0,,0,987,5988,3442,0,0,0,2,0,712,0,2021-2022_kostaslamprou
1891,163,803,873,223,27,1888,9,3,33.3,6,878,4900,2864,31,15,2,10,3,981,40,2021-2022_bramvanpolen
2005,166,775,997,253,31,2005,42,22,52.4,20,1030,6163,3131,45,27,3,35,23,1065,38,2021-2022_yutanakayama
1840,117,514,913,444,36,1840,57,45,78.9,12,1016,6851,3698,93,59,13,49,36,1058,95,2021-2022_meesdewit
639,3,48,256,344,79,638,35,11,31.4,24,377,2018,917,29,20,14,59,18,429,114,2021-2022_daishawnredan
1362,70,326,788,263,20,1362,14,7,50,7,648,2599,1229,31,24,5,31,14,759,26,2021-2022_thomasvandenbelt
1332,42,301,625,424,22,1332,46,22,47.8,24,670,3520,1703,45,32,9,52,32,768,105,2021-2022_kennethpaal
873,39,217,549,112,2,873,15,7,46.7,8,382,1709,623,12,14,0,19,9,445,10,2021-2022_ricostrieder
833,32,119,361,365,50,833,43,21,48.8,22,461,2832,1404,48,33,18,38,26,489,98,2021-2022_pelleclement
710,7,92,370,261,28,710,19,11,57.9,8,375,1807,906,31,21,6,36,11,444,67,2021-2022_mustafasaymak
647,25,60,243,361,95,647,68,34,50,34,337,2187,898,36,17,17,71,39,429,131,2021-2022_gervanekastaneer
914,108,445,425,47,7,914,4,3,75,1,493,2586,1414,14,9,1,5,1,555,10,2021-2022_siemenvoet
625,12,103,330,200,23,625,26,8,30.8,18,298,1299,584,17,16,3,25,14,325,32,2021-2022_deanhuiberts
753,22,161,341,264,24,753,31,14,45.2,17,357,2030,869,29,26,2,36,27,381,80,2021-2022_elianoreijnders
651,90,306,327,24,9,651,6,6,100,0,373,2100,1280,8,6,2,5,2,389,0,2021-2022_samkersten
529,27,138,224,181,17,529,27,16,59.3,11,289,2223,992,28,23,3,40,8,299,60,2021-2022_djavananderson
450,16,21,195,235,68,450,19,10,52.6,9,221,752,176,4,5,2,39,15,347,79,2021-2022_slobodantedic
384,14,30,178,180,47,384,23,8,34.8,15,188,953,362,14,10,5,38,15,278,70,2021-2022_oussamadarfalou
407,2,28,136,248,36,407,39,18,46.2,21,240,1781,691,34,16,12,38,16,284,98,2021-2022_lukaadzic
445,24,133,180,144,9,445,27,15,55.6,12,229,1734,964,35,16,3,15,3,215,32,2021-2022_markpabai
393,53,200,171,24,5,393,1,1,100,0,187,779,360,6,4,2,6,0,204,2,2021-2022_maikelvanderwerff
189,1,21,70,104,25,189,16,5,31.3,11,116,818,394,17,7,12,16,5,124,50,2021-2022_chardilandu
270,27,135,128,9,2,270,0,0,,0,149,750,381,4,1,0,1,1,158,1,2021-2022_ravvandenberg
160,6,44,73,46,2,160,4,2,50,2,74,404,156,3,4,1,7,3,95,9,2021-2022_saivanwermeskerken
59,3,16,26,17,0,59,0,0,,0,29,90,32,0,0,0,5,1,32,5,2021-2022_elikiambinga
50,3,11,24,15,1,50,0,0,,0,14,65,37,0,3,0,1,2,31,2,2021-2022_thomasbeelen
138,9,35,75,30,3,138,0,0,,0,64,227,68,1,1,0,3,3,78,5,2021-2022_ryankoolwijk
50,2,10,24,17,4,50,4,2,50,2,23,116,58,3,1,1,7,1,29,6,2021-2022_maxdewaal
64,1,6,22,37,3,64,4,1,25,3,39,230,97,2,3,0,3,3,38,6,2021-2022_samirlagsir
43,1,4,25,16,2,43,3,2,66.7,1,21,209,40,1,2,1,3,3,27,4,2021-2022_leandrofernandes
5,0,1,3,1,0,5,0,0,,0,5,73,0,0,1,0,1,2,4,1,2021-2022_tristanvangilst
12,0,2,5,5,0,12,0,0,,0,5,48,22,1,0,0,2,0,5,0,2021-2022_gabicaschili
1260,1009,1257,3,0,0,1260,0,0,,0,832,3321,1927,0,0,0,0,0,780,0,2021-2022_diogocosta
2138,17,186,1094,877,123,2138,73,35,47.9,38,1304,5633,2895,62,50,23,63,26,1496,159,2021-2022_otavio
2098,147,954,1083,74,27,2098,10,7,70,3,1466,5639,3083,18,22,4,11,0,1568,5,2021-2022_chancelmbemba
1007,21,78,364,573,198,1000,51,21,41.2,29,614,3243,1548,58,51,33,49,32,745,181,2021-2022_mehditaremi
2219,19,280,1318,648,35,2219,66,48,72.7,18,1417,7601,3854,69,63,10,26,19,1580,40,2021-2022_vitinha
728,14,53,266,415,128,727,36,19,52.8,17,437,1910,630,21,11,11,55,20,558,153,2021-2022_evanilson
1570,30,320,795,467,42,1570,80,44,55,36,927,5138,2926,83,48,23,40,11,1005,130,2021-2022_joaomariolopes
1565,58,328,1019,230,27,1565,21,16,76.2,5,886,2899,1343,9,15,3,28,8,1010,23,2021-2022_mateusuribe
1442,110,596,786,68,31,1442,2,1,50,1,999,4322,2115,6,5,0,14,1,1022,4,2021-2022_pepe
1256,35,311,571,393,27,1256,33,14,42.4,19,675,3141,1728,56,28,3,32,6,709,104,2021-2022_zaidusanusi
885,8,36,332,528,143,884,73,46,63,27,608,4058,2162,90,35,55,41,19,674,186,2021-2022_luisdiaz
851,11,122,375,369,64,851,64,35,54.7,29,555,3155,1416,43,23,20,40,18,609,107,2021-2022_pepe
999,7,37,514,460,43,999,45,21,46.7,24,666,3294,1514,39,36,7,30,16,749,112,2021-2022_fabiovieira
792,61,379,385,28,12,792,3,2,66.7,1,530,2063,1116,6,1,1,1,1,610,4,2021-2022_fabiocardoso
843,21,195,408,242,16,843,6,3,50,3,495,2395,1464,33,27,2,10,4,533,59,2021-2022_wendell
678,25,120,432,138,25,678,13,9,69.2,4,385,1717,837,10,15,1,10,7,435,10,2021-2022_markogrujic
556,9,102,373,84,6,556,6,3,50,3,350,1191,406,2,2,1,7,2,390,13,2021-2022_brunoxavieralmeidacosta
509,34,199,263,47,12,509,4,1,25,3,315,1271,525,5,7,0,1,1,355,4,2021-2022_ivanmarcano
177,5,8,68,102,43,177,8,4,50,4,90,361,139,8,3,5,9,5,134,42,2021-2022_tonimartinez
377,4,33,195,152,12,377,13,6,46.2,7,183,713,329,5,8,2,10,5,233,22,2021-2022_sergiooliveira
339,3,51,156,133,11,339,10,4,40,6,244,889,417,10,17,2,11,6,262,49,2021-2022_jesuscorona
211,8,46,105,61,4,211,7,3,42.9,4,113,624,349,9,9,0,4,3,123,15,2021-2022_wilsonmanafa
338,3,20,111,208,58,338,28,15,53.6,13,236,1544,857,29,16,20,24,9,257,73,2021-2022_franciscoconceicao
36,31,35,1,0,0,36,0,0,,0,29,145,64,0,0,0,0,0,21,0,2021-2022_claudioramos
103,2,17,61,26,5,103,0,0,,0,60,231,96,0,1,0,4,1,64,4,2021-2022_stepheneustaquio
179,3,16,44,119,31,179,17,10,58.8,7,110,739,360,14,8,11,17,5,127,38,2021-2022_galeno
5,0,0,1,4,1,5,0,0,,0,4,36,25,1,0,1,0,0,4,1,2021-2022_goncaloborges
4,0,1,1,2,0,4,0,0,,0,2,12,10,0,1,0,0,0,2,0,2021-2022_joaomiguel
,,,,,,,,,,,,,,,,,,,,,2021-2022_dannyloader
4,0,3,1,0,0,4,0,0,,0,2,7,0,0,0,0,0,0,3,0,2021-2022_rubensemedo
1,0,0,0,1,1,1,0,0,,0,1,3,0,0,0,0,0,1,2,1,2021-2022_fernando
10,9,10,0,0,0,10,0,0,,0,3,15,6,0,0,0,0,0,5,0,2021-2022_agustinmarchesin
3,3,3,0,0,0,3,0,0,,0,2,3,1,0,0,0,0,0,2,0,2021-2022_franciscomeixedo
1149,999,1143,7,0,0,1149,1,1,100,0,654,3037,1599,0,0,0,2,0,595,0,2021-2022_antonioadan
1773,29,236,1096,476,42,1773,115,81,70.4,34,1206,8102,3782,97,69,14,68,49,1385,138,2021-2022_matheusnunes
2272,124,847,1366,77,58,2272,17,12,70.6,5,1378,5961,3423,14,4,0,15,9,1675,9,2021-2022_sebastiancoates
2339,192,903,1341,109,20,2339,18,14,77.8,4,1480,7622,4946,46,32,1,15,6,1820,7,2021-2022_goncaloinacio
872,28,75,441,363,122,872,25,14,56,11,466,1934,850,23,12,11,46,18,644,108,2021-2022_paulinho
1169,7,75,476,630,105,1164,28,9,32.1,19,711,3198,1672,52,50,13,54,21,850,216,2021-2022_pablosarabia
1007,5,76,405,531,123,1005,67,29,43.3,38,572,2702,1228,45,34,10,53,28,741,160,2021-2022_pedrogoncalves
1517,23,234,607,693,74,1517,28,15,53.6,13,804,4459,2482,87,47,17,20,9,990,272,2021-2022_nunosantos
1912,98,588,1054,287,28,1912,28,22,78.6,6,1195,6023,3769,63,39,2,15,8,1405,60,2021-2022_matheusreis
1340,30,209,967,175,34,1340,25,15,60,10,690,2817,1012,10,10,1,23,20,894,26,2021-2022_joaopalhinha
1302,30,275,520,530,55,1300,62,33,53.2,29,640,4038,2272,81,37,24,35,14,741,159,2021-2022_pedroporro
1260,118,505,720,41,10,1260,3,2,66.7,1,763,3052,1931,11,7,0,6,2,950,3,2021-2022_luisneto
1161,47,281,583,306,31,1161,14,8,57.1,6,593,2731,1211,28,23,3,18,8,703,112,2021-2022_ricardoesgaio
910,75,374,501,37,7,910,2,1,50,1,575,2740,1673,11,7,0,7,0,708,3,2021-2022_zouhairfeddal
877,15,129,637,133,5,877,33,27,81.8,6,535,2855,1227,17,20,1,19,22,577,5,2021-2022_manuelugarteribeiro
470,5,86,222,170,13,470,32,15,46.9,17,270,1764,985,32,15,8,16,4,285,58,2021-2022_rubenvinagre
708,11,87,475,153,15,708,29,22,75.9,7,410,2137,1005,20,21,3,16,14,548,28,2021-2022_danielbraganca
283,0,6,115,166,33,283,19,9,47.4,10,203,1168,697,25,21,7,19,11,232,52,2021-2022_marcusedwards
154,5,10,77,69,24,154,2,2,100,0,81,389,140,3,5,0,9,6,118,21,2021-2022_islamslimani
163,1,7,79,79,17,162,6,5,83.3,1,93,449,222,7,1,6,14,5,119,30,2021-2022_jovanecabral
298,1,36,146,126,19,297,18,14,77.8,4,178,932,386,11,9,2,8,13,198,42,2021-2022_brunotabata
84,3,22,35,29,2,84,9,6,66.7,3,58,423,241,9,2,2,5,1,58,12,2021-2022_goncaloesteves
95,3,15,58,24,2,95,1,0,0,1,48,234,162,4,3,0,0,1,59,3,2021-2022_nunomendes
63,1,9,36,18,0,63,2,0,0,2,33,171,59,1,2,0,4,3,43,10,2021-2022_flavionazinho
25,22,25,0,0,0,25,0,0,,0,13,56,48,0,0,0,0,0,12,0,2021-2022_joaovirginia
27,0,4,20,4,0,27,1,1,100,0,17,38,24,1,0,0,0,0,16,0,2021-2022_darioessugo
84,0,4,39,41,11,84,9,4,44.4,5,52,305,80,3,3,1,14,7,60,12,2021-2022_tiagotomas
17,0,0,9,8,5,17,2,2,100,0,14,90,39,2,1,1,3,1,15,4,2021-2022_rodrigoduarte
29,0,4,15,10,1,29,1,0,0,1,17,129,50,1,0,1,3,0,14,5,2021-2022_genycatamo
14,0,10,3,1,0,14,0,0,,0,7,27,17,1,0,0,0,0,10,0,2021-2022_josemarsa
7,6,7,0,0,0,7,0,0,,0,1,0,0,0,0,0,0,0,4,0,2021-2022_andrepaulo
1052,925,1044,8,0,0,1052,0,0,,0,611,2673,1383,0,0,0,1,0,541,0,2021-2022_odisseasvlachodimos
2112,192,923,1142,58,25,2112,8,8,100,0,1361,6505,3693,24,7,3,6,3,1564,3,2021-2022_janvertonghen
2348,179,990,1279,90,35,2348,6,4,66.7,2,1582,8824,4801,23,15,0,15,4,1698,8,2021-2022_nicolasotamendi
2089,81,439,1353,309,26,2089,24,20,83.3,4,1261,5038,2223,16,31,1,19,9,1503,19,2021-2022_julianweigl
2167,46,447,882,857,42,2167,42,17,40.5,25,1240,6166,3291,72,51,10,37,22,1377,239,2021-2022_alexgrimaldo
736,19,43,212,496,192,732,78,39,50,39,479,3767,1860,85,31,47,53,26,567,222,2021-2022_darwinnunez
1131,4,60,408,691,128,1131,131,76,58,55,813,5592,3108,112,79,34,57,47,903,211,2021-2022_rafasilva
1438,10,133,730,593,28,1438,31,19,61.3,12,963,5698,2477,52,65,5,28,18,1058,95,2021-2022_joaomario
950,4,81,352,532,53,950,76,34,44.7,41,623,4100,2023,63,50,21,46,38,665,156,2021-2022_evertonsoares
719,16,70,265,388,106,719,50,22,44,28,436,1972,930,28,21,12,46,26,567,127,2021-2022_goncaloramos
1240,52,320,512,420,36,1240,51,26,51,25,688,3821,2149,59,52,4,27,16,748,100,2021-2022_gilberto
318,5,10,101,208,51,318,11,7,63.6,4,231,1056,404,21,11,10,37,21,273,94,2021-2022_romanyaremchuk
801,21,173,370,265,12,801,17,10,58.8,7,494,2525,1412,40,33,8,13,9,539,93,2021-2022_valentinolazaro
847,92,346,465,42,9,847,9,7,77.8,2,587,3375,2265,23,13,0,3,1,621,0,2021-2022_morato
686,20,115,458,123,12,686,28,23,82.1,5,437,2205,1027,16,12,0,13,6,522,13,2021-2022_soualihomeite
560,8,85,205,274,45,560,15,4,26.7,11,334,1828,839,26,21,9,11,10,385,94,2021-2022_diogogoncalves
765,55,323,407,38,17,765,2,1,50,1,503,2084,1153,9,7,0,3,2,564,1,2021-2022_lucasverissimo
673,8,67,410,204,8,673,40,27,67.5,13,399,1974,992,27,10,1,17,8,499,29,2021-2022_adeltaarabt
696,26,163,309,228,20,696,11,2,18.2,9,423,1833,975,21,20,1,13,2,473,58,2021-2022_andrealmeida
548,11,77,281,195,28,548,24,17,70.8,7,339,1727,831,17,18,4,21,11,394,40,2021-2022_paulobernardo
507,5,75,214,230,24,507,38,23,60.5,15,316,2508,1354,33,32,9,26,6,345,85,2021-2022_gilbastiaodias
123,3,5,34,84,32,122,5,3,60,2,75,322,101,3,2,2,4,3,97,25,2021-2022_harisseferovic
265,1,18,123,125,10,265,4,1,25,3,168,592,285,5,5,2,6,1,208,26,2021-2022_pizzi
49,38,49,0,0,0,49,0,0,,0,26,113,65,0,0,0,0,0,21,0,2021-2022_heltonleite
106,7,40,51,15,0,106,1,0,0,1,68,269,138,4,1,0,1,0,63,5,2021-2022_sandrocruz
67,0,4,24,39,15,67,3,2,66.7,1,35,169,96,5,1,3,3,0,49,9,2021-2022_lucawaldschmidt
102,2,14,41,48,10,102,13,8,61.5,5,63,455,232,5,6,3,9,3,69,23,2021-2022_nemanjaradonjic
42,0,2,17,23,13,42,2,2,100,0,23,72,23,1,0,1,2,1,30,11,2021-2022_henriquearaujo
71,10,42,28,1,1,71,1,1,100,0,41,177,106,1,0,0,0,0,51,0,2021-2022_tomasaraujo
48,0,7,21,21,3,48,7,5,71.4,2,33,271,129,5,3,1,2,0,31,11,2021-2022_tiagogouveia
22,0,2,9,11,2,22,2,1,50,1,22,93,47,2,0,1,2,1,27,6,2021-2022_rodrigopinho
55,4,13,30,12,1,55,3,1,33.3,2,34,138,42,0,1,0,1,1,42,0,2021-2022_gedsonfernandes
10,0,1,6,3,1,10,1,0,0,1,7,34,16,0,0,0,1,0,7,4,2021-2022_diegomoreira
18,0,5,9,4,0,18,0,0,,0,11,113,73,2,2,0,0,0,13,0,2021-2022_martimcarvalho
3,0,0,0,3,2,3,0,0,,0,2,3,1,0,0,0,1,0,2,1,2021-2022_carlosvinicius
1332,1103,1327,5,0,0,1332,0,0,,0,728,3607,2235,0,0,0,1,0,694,0,2021-2022_matheus
1458,13,132,614,723,116,1454,38,14,36.8,24,769,3171,1515,54,41,15,54,30,984,180,2021-2022_ricardohorta
2009,60,436,1319,265,10,2009,15,7,46.7,8,1101,4489,1884,11,22,2,27,18,1384,8,2021-2022_almoatasembellahali
1811,151,828,955,34,10,1811,3,2,66.7,1,1000,4423,2169,6,9,1,4,2,1202,4,2021-2022_paulooliveira
1784,123,728,927,143,14,1784,5,3,60,2,952,3909,2035,16,24,1,7,8,1161,14,2021-2022_diogoleite
1590,140,649,841,111,9,1590,10,7,70,3,800,4068,2398,25,16,0,12,1,980,10,2021-2022_vitortormena
1511,24,297,695,534,56,1511,56,32,57.1,24,838,5560,3137,82,48,25,54,18,986,158,2021-2022_yancouto
1291,12,172,806,327,18,1291,33,25,75.8,8,872,4684,2490,42,31,6,21,17,1034,57,2021-2022_andrehorta
824,4,54,337,436,49,823,47,28,59.6,19,493,2403,1014,35,19,18,28,16,585,115,2021-2022_iurimedeiros
599,17,46,237,326,78,599,63,34,54,29,351,2212,1074,46,23,20,62,35,431,113,2021-2022_vitinha
983,50,279,458,260,10,983,27,10,37,17,490,2386,1171,29,20,6,33,16,536,90,2021-2022_fabiano
904,32,206,407,298,47,904,28,13,46.4,15,476,2339,1217,35,26,11,32,21,586,121,2021-2022_moura
454,9,25,212,226,45,454,29,20,69,9,283,1694,751,33,11,11,37,16,353,95,2021-2022_abelruiz
713,23,128,446,149,23,713,9,5,55.6,4,328,1555,707,17,11,2,17,5,434,27,2021-2022_andrecastro
809,110,385,409,16,10,809,1,1,100,0,487,2152,1156,1,1,1,6,0,573,0,2021-2022_davidcarmo
561,9,64,218,288,55,560,43,21,48.8,22,348,2553,1234,52,27,33,40,13,416,136,2021-2022_galeno
359,8,60,124,180,29,359,34,11,32.4,23,242,1515,696,25,20,7,17,9,260,70,2021-2022_rodrigogomes
422,49,248,171,3,2,422,0,0,,0,251,1088,445,1,1,0,1,0,272,0,2021-2022_brunorodrigues
443,37,211,219,15,8,443,5,4,80,1,281,1364,729,1,0,0,4,0,328,1,2021-2022_raulsilva
447,14,106,255,92,5,447,3,2,66.7,1,216,724,360,1,4,0,2,1,275,14,2021-2022_nunosequeira
186,5,11,76,100,34,186,17,5,29.4,11,113,515,252,10,3,8,13,11,143,38,2021-2022_mariogonzalez
218,4,34,83,103,11,218,8,4,50,4,129,704,349,10,7,6,5,7,150,30,2021-2022_fabiomartins
339,11,48,253,43,4,339,8,8,100,0,180,1027,384,3,2,0,5,7,231,5,2021-2022_lucasmineiro
197,2,23,98,78,5,197,7,4,57.1,3,98,623,309,10,7,1,5,7,146,23,2021-2022_lucaspiazon
122,1,13,54,57,6,122,8,4,50,4,88,366,155,3,2,1,14,5,89,13,2021-2022_miguelfale
111,5,19,51,42,9,111,9,5,55.6,4,75,418,237,6,4,0,7,3,88,18,2021-2022_chiquinho
81,2,17,57,8,1,81,0,0,,0,38,237,70,0,0,0,1,0,58,1,2021-2022_fransergio
189,5,33,137,22,1,189,3,2,66.7,1,112,557,230,3,2,0,2,4,138,5,2021-2022_jeangorby
97,4,17,52,29,2,97,2,0,0,2,45,216,128,3,4,0,3,0,58,7,2021-2022_leonardobuta
40,35,40,0,0,0,40,0,0,,0,20,93,52,0,0,0,0,0,11,0,2021-2022_lukashornicek
51,40,51,0,0,0,51,0,0,,0,27,96,44,0,0,0,0,0,28,0,2021-2022_tiagosa
81,0,4,32,47,12,81,5,1,20,4,53,322,153,8,3,4,5,2,57,19,2021-2022_rogerfernandes
51,0,13,23,15,1,51,0,0,,0,21,71,48,0,0,0,0,0,33,1,2021-2022_tiagoesgaio
33,2,15,18,0,0,33,0,0,,0,20,108,31,0,0,0,0,0,24,0,2021-2022_guilhermearaujosoares
16,0,5,7,4,0,16,1,0,0,1,4,9,4,0,0,0,0,0,5,0,2021-2022_dinispinto
5,0,0,1,4,0,5,0,0,,0,3,28,11,0,0,0,1,1,4,3,2021-2022_kobamelokodisang
11,0,0,7,4,3,11,1,0,0,1,3,14,0,0,0,0,0,1,5,3,2021-2022_ruifonte
4,0,0,3,1,1,4,0,0,,0,3,8,2,0,0,0,0,0,3,0,2021-2022_eduardosoares
0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2021-2022_berna
0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2021-2022_eduardoribeiro
1666,25,258,734,701,123,1663,134,66,49.3,68,1029,6337,3067,91,77,31,86,44,1157,272,2021-2022_samuel
2169,217,1122,1003,52,24,2169,2,2,100,0,1299,4941,2559,6,5,1,3,2,1583,6,2021-2022_rubenfernandes
2156,38,290,1290,602,16,2156,41,27,65.9,14,1123,4704,1906,24,31,2,35,27,1449,95,2021-2022_pedrofilipebarbosamoreira
2441,298,1163,1224,61,12,2441,2,2,100,0,1501,6236,3836,18,7,1,6,3,1818,1,2021-2022_lucascunha
1217,23,104,560,562,56,1217,34,19,55.9,15,759,3645,1590,41,41,12,46,15,939,161,2021-2022_kanyafujimoto
1932,131,580,912,446,43,1932,10,5,50,5,832,3136,1667,30,24,2,22,6,1140,136,2021-2022_talocha
689,20,61,342,294,111,687,24,10,41.7,14,351,1268,404,17,14,8,76,24,472,114,2021-2022_frannavarro
2169,97,640,1007,544,37,2169,62,28,45.2,34,1056,4643,2446,54,37,12,38,20,1282,152,2021-2022_josecarlos
1520,72,340,984,206,16,1520,19,9,47.4,10,727,3147,1558,10,23,1,22,11,963,21,2021-2022_vitorcarvalho
655,554,651,5,0,0,655,1,1,100,0,314,1852,1041,0,0,0,1,0,267,0,2021-2022_zigafrelih
655,6,74,235,358,51,655,64,34,53.1,30,455,3153,1355,65,23,29,34,23,510,161,2021-2022_antoineleautey
318,295,318,0,0,0,318,0,0,,0,165,619,382,0,0,0,0,0,111,0,2021-2022_andrew
502,15,73,236,204,30,502,55,32,58.2,23,288,2379,1009,34,19,15,26,19,333,75,2021-2022_murilocosta
