Year,Country,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90,Key
2023,slovakia ,4,4,312,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_milanskriniar
2023,slovakia ,4,3,261,2.9,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,2022-2023_albertrusnak
2023,slovakia ,3,2,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_martinvaljent
2023,slovakia ,3,2,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_vernondemarcomorlacchi
2023,slovakia ,3,2,222,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_lukasharaslin
2023,slovakia ,4,2,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_patrikhrosovsky
2023,slovakia ,4,2,196,2.2,1,1,2,1,0,0,1,0,0.46,0.46,0.92,0.46,0.92,2022-2023_matusbero
2023,slovakia ,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_norbertgyomber
2023,slovakia ,2,2,180,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,2022-2023_davidhancko
2023,slovakia ,2,2,180,2,1,0,1,0,1,1,1,0,0.5,0,0.5,0,0,2022-2023_erikjirka
2023,slovakia ,3,2,172,1.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2022-2023_ladislavalmasi
2023,slovakia ,3,2,171,1.9,0,0,0,0,0,0,2,1,0,0,0,0,0,2022-2023_ondrejduda
2023,slovakia ,4,2,169,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_robertbozenik
2023,slovakia ,3,2,161,1.8,1,0,1,1,0,0,2,0,0.56,0,0.56,0.56,0.56,2022-2023_vladimirweiss
2023,slovakia ,2,2,155,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_laszlobenes
2023,slovakia ,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_jurajchvatal
2023,slovakia ,3,2,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_ivanschranz
2023,slovakia ,4,1,144,1.6,1,0,1,1,0,0,0,0,0.62,0,0.62,0.62,0.62,2022-2023_tomassuslov
2023,slovakia ,3,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_davidstrelec
2023,slovakia ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_kristianvallo
2023,slovakia ,1,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_martinkoscelnik
2023,slovakia ,2,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_david?uris
2023,slovakia ,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_martinregali
2023,slovakia ,2,0,48,0.5,1,0,1,1,0,0,0,0,1.87,0,1.87,1.87,1.87,2022-2023_adamzre?ak
2023,slovakia ,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_christianherc
2023,slovakia ,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_samuelmraz
2023,slovakia ,0,0,,,,,,,,,,,,,,,,2022-2023_miroslavka?er
2023,slovakia ,0,0,,,,,,,,,,,,,,,,2022-2023_ivanmesik
2023,slovakia ,0,0,,,,,,,,,,,,,,,,2022-2023_frantisekplach
2023,slovakia ,0,0,,,,,,,,,,,,,,,,2022-2023_dominiktaka?
2024,slovakia ,10,10,895,9.9,2,3,5,2,0,0,0,0,0.2,0.3,0.5,0.2,0.5,2023-2024_davidhancko
2024,slovakia ,9,9,810,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_martindubravka
2024,slovakia ,9,9,785,8.7,1,1,2,1,0,0,0,0,0.11,0.11,0.23,0.11,0.23,2023-2024_stanislavlobotka
2024,slovakia ,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_milanskriniar
2024,slovakia ,9,8,717,8,0,0,0,0,0,0,3,0,0,0,0,0,0,2023-2024_peterpekarik
2024,slovakia ,9,8,684,7.6,2,2,4,2,0,0,0,0,0.26,0.26,0.53,0.26,0.53,2023-2024_jurajkucka
2024,slovakia ,8,8,652,7.2,2,2,4,1,1,1,2,0,0.28,0.28,0.55,0.14,0.41,2023-2024_ondrejduda
2024,slovakia ,7,7,628,7,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,2023-2024_denisvavro
2024,slovakia ,9,6,440,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_robertpolievka
2024,slovakia ,7,6,381,4.2,2,0,2,2,0,0,0,0,0.47,0,0.47,0.47,0.47,2023-2024_robertmak
2024,slovakia ,5,5,415,4.6,3,1,4,3,0,0,0,0,0.65,0.22,0.87,0.65,0.87,2023-2024_lukasharaslin
2024,slovakia ,5,5,368,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_ivanschranz
2024,slovakia ,9,4,502,5.6,1,0,1,1,0,0,2,0,0.18,0,0.18,0.18,0.18,2023-2024_tomassuslov
2024,slovakia ,8,4,424,4.7,1,1,2,1,0,0,2,0,0.21,0.21,0.42,0.21,0.42,2023-2024_robertbozenik
2024,slovakia ,6,4,363,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_norbertgyomber
2024,slovakia ,7,2,261,2.9,0,2,2,0,0,0,0,0,0,0.69,0.69,0,0.69,2023-2024_laszlobenes
2024,slovakia ,2,2,180,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,2023-2024_?ubomirsatka
2024,slovakia ,2,2,157,1.7,0,1,1,0,0,0,0,0,0,0.57,0.57,0,0.57,2023-2024_marekhamsik
2024,slovakia ,6,1,118,1.3,0,0,0,0,0,0,3,0,0,0,0,0,0,2023-2024_patrikhrosovsky
2024,slovakia ,3,1,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_michaltomi?
2024,slovakia ,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marekrodak
2024,slovakia ,6,0,90,1,1,0,1,1,0,0,0,0,1,0,1,1,1,2023-2024_david?uris
2024,slovakia ,4,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_matusbero
2024,slovakia ,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_?ubomirtupta
2024,slovakia ,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_adamzre?ak
2024,slovakia ,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_davidstrelec
2024,slovakia ,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_erikjirka
2024,slovakia ,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_jakubkadak
2024,slovakia ,1,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_vernondemarcomorlacchi
2024,slovakia ,0,0,,,,,,,,,,,,,,,,2023-2024_christianherc
2024,slovakia ,0,0,,,,,,,,,,,,,,,,2023-2024_dominikholly
2024,slovakia ,0,0,,,,,,,,,,,,,,,,2023-2024_henrichravas
2024,slovakia ,0,0,,,,,,,,,,,,,,,,2023-2024_martinvaljent
2017,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_mihablazi?
2017,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_antoniodelameamlinar
2017,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_gregorsikosek
2017,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_gregasorcan
2017,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_amedejvetrih
2017,slovenia,1,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_matejpu?ko
2017,slovenia,1,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_zanmajer
2017,slovenia,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_mihazajc
2017,slovenia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_denisklinar
2017,slovenia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_matejpodlogar
2017,slovenia,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_slobodanvuk
2017,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_elvisbratanovi?
2017,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jurematjasi?
2017,slovenia,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_matijasirok
2017,slovenia,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_rokkronaveter
2017,slovenia,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_mitjalotri?
2017,slovenia,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_sandiar?on
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_jurebalkovec
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_matijaboben
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_gaberdobrovoljc
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_matickotnik
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_martinkramari?
2017,slovenia,0,0,,,,,,,,,,,,,,,,2016-2017_rokvodisek
2018,slovenia,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_janoblak
2018,slovenia,9,9,804,8.9,3,3,6,1,2,2,0,0,0.34,0.34,0.67,0.11,0.45,2017-2018_josipili?i?
2018,slovenia,9,9,786,8.7,1,0,1,1,0,0,4,1,0.11,0,0.11,0.11,0.11,2017-2018_bostjancesar
2018,slovenia,10,8,749,8.3,2,0,2,2,0,0,2,0,0.24,0,0.24,0.24,0.24,2017-2018_benjaminverbi?
2018,slovenia,8,8,702,7.8,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,2017-2018_renekrhin
2018,slovenia,8,8,701,7.8,0,1,1,0,0,0,0,0,0,0.13,0.13,0,0.13,2017-2018_jasminkurti?
2018,slovenia,8,8,638,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_bojanjoki?
2018,slovenia,7,6,500,5.6,2,1,3,2,0,0,1,0,0.36,0.18,0.54,0.36,0.54,2017-2018_romanbezjak
2018,slovenia,8,6,477,5.3,1,1,2,1,0,0,4,0,0.19,0.19,0.38,0.19,0.38,2017-2018_valterbirsa
2018,slovenia,6,5,493,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_nejcskubic
2018,slovenia,7,5,474,5.3,0,1,1,0,0,0,1,0,0,0.19,0.19,0,0.19,2017-2018_mihamevlja
2018,slovenia,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-2018_miralsamardzi?
2018,slovenia,5,5,405,4.5,0,0,0,0,0,0,3,0,0,0,0,0,0,2017-2018_aljazstruna
2018,slovenia,4,3,269,3,0,1,1,0,0,0,2,0,0,0.33,0.33,0,0.33,2017-2018_rajkorotman
2018,slovenia,4,2,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_timmatavz
2018,slovenia,2,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_kevinkampl
2018,slovenia,3,2,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_robertberi?
2018,slovenia,3,2,149,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_janrepas
2018,slovenia,3,2,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_andrazsporar
2018,slovenia,2,1,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_mitjaviler
2018,slovenia,4,1,167,1.9,1,0,1,1,0,0,1,0,0.54,0,0.54,0.54,0.54,2017-2018_milivojenovakovi?
2018,slovenia,3,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_amedejvetrih
2018,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_antoniodelameamlinar
2018,slovenia,1,1,62,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_dejantrajkovski
2018,slovenia,4,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_nikomladi?
2018,slovenia,2,0,51,0.6,1,0,1,1,0,0,1,0,1.76,0,1.76,1.76,1.76,2017-2018_rokkronaveter
2018,slovenia,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_bobanjovi?
2018,slovenia,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_matejpal?i?
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_gregorbajde
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_vidbelec
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_mihablazi?
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_matijaboben
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_damjanbohar
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_matic?rnic
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_jankoprivec
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_matickotnik
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_lukakrajnc
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_zanmajer
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_alekspihler
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_gregorsikosek
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_matijasirok
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_gregasorcan
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_petarstojanovi?
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_andrazstruna
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_blazvrhovec
2018,slovenia,0,0,,,,,,,,,,,,,,,,2017-2018_mihazajc
2019,slovenia,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_vidbelec
2019,slovenia,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_mihamevlja
2019,slovenia,6,6,514,5.7,2,1,3,2,0,0,1,0,0.35,0.18,0.53,0.35,0.53,2018-2019_mihazajc
2019,slovenia,5,5,450,5,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,2018-2019_nejcskubic
2019,slovenia,4,4,327,3.6,0,1,1,0,0,0,1,0,0,0.28,0.28,0,0.28,2018-2019_bojanjoki?
2019,slovenia,4,4,297,3.3,0,1,1,0,0,0,0,0,0,0.3,0.3,0,0.3,2018-2019_domen?rnigoj
2019,slovenia,4,4,296,3.3,1,0,1,1,0,0,0,0,0.3,0,0.3,0.3,0.3,2018-2019_benjaminverbi?
2019,slovenia,6,3,328,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_romanbezjak
2019,slovenia,5,3,289,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_amirdervisevi?
2019,slovenia,4,3,253,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_andrazsporar
2019,slovenia,3,3,229,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_renekrhin
2019,slovenia,3,2,209,2.3,0,0,0,0,0,0,2,1,0,0,0,0,0,2018-2019_josipili?i?
2019,slovenia,3,2,194,2.2,1,0,1,1,0,0,0,0,0.46,0,0.46,0.46,0.46,2018-2019_robertberi?
2019,slovenia,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_mihablazi?
2019,slovenia,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_rajkorotman
2019,slovenia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_aljazstruna
2019,slovenia,2,2,180,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.5,2018-2019_andrazstruna
2019,slovenia,2,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jasminkurti?
2019,slovenia,2,1,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_nemanjamitrovi?
2019,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_petarstojanovi?
2019,slovenia,1,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_kevinkampl
2019,slovenia,3,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_leostulac
2019,slovenia,1,1,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_lukakrajnc
2019,slovenia,3,0,86,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_jakabijol
2019,slovenia,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_jurebalkovec
2019,slovenia,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_rudipozegvancas
2019,slovenia,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_timmatavz
2019,slovenia,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_lukazahovi?
2019,slovenia,0,0,,,,,,,,,,,,,,,,2018-2019_antoniodelameamlinar
2019,slovenia,0,0,,,,,,,,,,,,,,,,2018-2019_aljaziva?i?
2019,slovenia,0,0,,,,,,,,,,,,,,,,2018-2019_matickotnik
2019,slovenia,0,0,,,,,,,,,,,,,,,,2018-2019_gregasorcan
2020,slovenia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_vidbelec
2020,slovenia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_mariojur?evi?
2020,slovenia,2,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_nejcskubic
2020,slovenia,2,2,140,1.6,0,1,1,0,0,0,0,0,0,0.64,0.64,0,0.64,2019-2020_jasminkurti?
2020,slovenia,2,2,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_sandilovri?
2020,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_kenanbajri?
2020,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_jongorencstankovi?
2020,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_mihamevlja
2020,slovenia,1,1,90,1,2,0,2,2,0,0,0,0,2,0,2,2,2,2019-2020_nemanjamitrovi?
2020,slovenia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_davidtijani?
2020,slovenia,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_damjanbohar
2020,slovenia,1,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_josipili?i?
2020,slovenia,1,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_mihazajc
2020,slovenia,2,1,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_jakabijol
2020,slovenia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_adamgnezda?erin
2020,slovenia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_timmatavz
2020,slovenia,1,1,45,0.5,1,0,1,0,1,1,0,0,2,0,2,0,0,2019-2020_harisvu?ki?
2020,slovenia,2,0,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_benjaminverbi?
2020,slovenia,2,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_amedejvetrih
2020,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_ninokouter
2020,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_blazkramer
2020,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_dejanpetrovi?
2020,slovenia,1,0,45,0.5,1,0,1,1,0,0,0,0,2,0,2,2,2,2019-2020_rajkorep
2020,slovenia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_andrazsporar
2020,slovenia,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_petarstojanovi?
2020,slovenia,0,0,,,,,,,,,,,,,,,,2019-2020_jurebalkovec
2020,slovenia,0,0,,,,,,,,,,,,,,,,2019-2020_mihablazi?
2020,slovenia,0,0,,,,,,,,,,,,,,,,2019-2020_domen?rnigoj
2020,slovenia,0,0,,,,,,,,,,,,,,,,2019-2020_janoblak
2020,slovenia,0,0,,,,,,,,,,,,,,,,2019-2020_matjazrozman
2021,slovenia,10,10,900,10,4,3,7,2,2,2,2,0,0.4,0.3,0.7,0.2,0.5,2020-2021_josipili?i?
2021,slovenia,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mihamevlja
2021,slovenia,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_janoblak
2021,slovenia,10,10,900,10,0,2,2,0,0,0,1,0,0,0.2,0.2,0,0.2,2020-2021_petarstojanovi?
2021,slovenia,10,10,895,9.9,0,1,1,0,0,0,3,1,0,0.1,0.1,0,0.1,2020-2021_jasminkurti?
2021,slovenia,9,9,773,8.6,1,0,1,1,0,0,3,0,0.12,0,0.12,0.12,0.12,2020-2021_aljazstruna
2021,slovenia,8,8,690,7.7,2,2,4,2,0,0,0,0,0.26,0.26,0.52,0.26,0.52,2020-2021_andrazsporar
2021,slovenia,8,8,638,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_renekrhin
2021,slovenia,8,8,631,7,2,0,2,2,0,0,2,0,0.29,0,0.29,0.29,0.29,2020-2021_benjaminverbi?
2021,slovenia,6,6,495,5.5,0,1,1,0,0,0,3,0,0,0.18,0.18,0,0.18,2020-2021_bojanjoki?
2021,slovenia,5,4,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_jurebalkovec
2021,slovenia,8,4,387,4.3,2,0,2,2,0,0,0,0,0.47,0,0.47,0.47,0.47,2020-2021_mihazajc
2021,slovenia,5,4,319,3.5,1,0,1,1,0,0,2,0,0.28,0,0.28,0.28,0.28,2020-2021_romanbezjak
2021,slovenia,5,4,223,2.5,2,0,2,2,0,0,1,0,0.81,0,0.81,0.81,0.81,2020-2021_domen?rnigoj
2021,slovenia,5,3,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_jakabijol
2021,slovenia,6,2,158,1.8,0,1,1,0,0,0,0,0,0,0.57,0.57,0,0.57,2020-2021_robertberi?
2021,slovenia,6,1,173,1.9,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-2021_denispopovi?
2021,slovenia,2,1,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mihablazi?
2021,slovenia,1,1,88,1,1,1,2,1,0,0,0,0,1.02,1.02,2.05,1.02,2.05,2020-2021_timmatavz
2021,slovenia,2,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_harisvu?ki?
2021,slovenia,2,1,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_damjanbohar
2021,slovenia,2,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_lukazahovi?
2021,slovenia,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_zanmajer
2021,slovenia,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_rajkorep
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_vidbelec
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_adamgnezda?erin
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_jongorencstankovi?
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_erikjanza
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_uroskorun
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_martinmilec
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_nemanjamitrovi?
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_janmlakar
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_gregasorcan
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_andrazstruna
2021,slovenia,0,0,,,,,,,,,,,,,,,,2020-2021_nejcvidmar
2022,slovenia,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_janoblak
2022,slovenia,10,10,864,9.6,0,1,1,0,0,0,0,0,0,0.1,0.1,0,0.1,2021-2022_jurebalkovec
2022,slovenia,10,9,802,8.9,2,3,5,1,1,1,1,0,0.22,0.34,0.56,0.11,0.45,2021-2022_sandilovri?
2022,slovenia,9,9,744,8.3,4,2,6,4,0,0,2,0,0.48,0.24,0.73,0.48,0.73,2021-2022_josipili?i?
2022,slovenia,8,8,720,8,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,2021-2022_mihamevlja
2022,slovenia,8,8,711,7.9,0,0,0,0,0,0,5,0,0,0,0,0,0,2021-2022_jasminkurti?
2022,slovenia,8,8,687,7.6,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,2021-2022_petarstojanovi?
2022,slovenia,9,8,644,7.2,0,0,0,0,0,0,2,0,0,0,0,0,0,2021-2022_jakabijol
2022,slovenia,6,5,466,5.2,1,0,1,1,0,0,2,0,0.19,0,0.19,0.19,0.19,2021-2022_adamgnezda?erin
2022,slovenia,8,5,418,4.6,1,2,3,1,0,1,1,0,0.22,0.43,0.65,0.22,0.65,2021-2022_andrazsporar
2022,slovenia,5,5,416,4.6,0,0,0,0,0,0,2,1,0,0,0,0,0,2021-2022_mihablazi?
2022,slovenia,6,5,371,4.1,2,1,3,2,0,0,0,0,0.49,0.24,0.73,0.49,0.73,2021-2022_mihazajc
2022,slovenia,4,4,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_benjaminverbi?
2022,slovenia,4,3,297,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_zankarni?nik
2022,slovenia,5,3,283,3.1,1,0,1,1,0,0,0,0,0.32,0,0.32,0.32,0.32,2021-2022_benjaminsesko
2022,slovenia,4,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_damjanbohar
2022,slovenia,3,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_leostulac
2022,slovenia,3,2,153,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_janmlakar
2022,slovenia,4,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_jongorencstankovi?
