Passes_Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Completed,Offside_pass,Blocked,Key
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
871,824,43,37,3,12,2,3,0,790,4,2,2018-2019_kaanayhan
1592,1412,171,36,5,24,31,134,0,1224,9,29,2018-2019_lukeayling
148,139,9,2,0,0,1,7,0,102,0,5,2018-2019_karimazamoum
108,103,3,0,3,0,2,0,0,79,2,3,2018-2019_sardarazmoun
1787,1627,153,25,1,0,47,128,0,1486,7,31,2018-2019_cesarazpilicueta
779,760,17,16,0,6,5,1,0,617,2,19,2018-2019_iddrisubaba
99,92,7,0,1,0,4,2,0,62,0,3,2018-2019_carlosbacca
364,237,125,38,0,0,0,0,0,216,2,0,2018-2019_danielbachmann
729,718,10,8,0,4,2,2,0,655,1,1,2018-2019_loicbade
1575,1522,43,39,4,12,10,4,0,1230,10,28,2018-2019_milanbadelj
830,542,286,76,0,0,0,0,0,565,2,0,2018-2019_edgarbadia
1380,1352,27,24,1,15,1,3,0,1212,1,8,2018-2019_benoitbadiashile
35,34,1,0,0,0,1,0,0,22,0,1,2018-2019_youssouphbadji
5,5,0,0,0,0,1,0,0,4,0,0,2018-2019_miguelbaeza
4,1,3,2,0,0,0,0,0,0,0,0,2018-2019_nicolabagnolini
6,6,0,0,0,0,0,0,0,6,0,0,2018-2019_issabah
218,203,15,0,1,0,10,2,0,157,0,10,2018-2019_stephanebahoken
226,209,16,1,1,3,33,4,11,150,1,8,2018-2019_leonbailey
85,81,4,4,0,1,0,0,0,68,0,1,2018-2019_ericbailly
84,81,3,3,0,1,0,0,0,79,0,0,2018-2019_denysbain
186,127,58,14,0,1,0,0,0,130,1,0,2018-2019_stefanbajic
898,730,163,32,5,4,156,8,97,621,5,31,2018-2019_nedimbajrami
67,62,5,0,0,0,3,1,0,50,0,0,2018-2019_cedricbakambu
136,132,4,4,0,0,0,0,0,93,0,4,2018-2019_abdoulayebakayoko
304,303,1,1,0,2,1,0,0,269,0,3,2018-2019_tiemouebakayoko
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
1228,1046,181,15,2,6,37,166,0,994,1,28,2018-2019_mitchelbakker
1338,1109,222,17,2,5,73,200,5,1011,7,31,2018-2019_ridlebaku
14,13,1,0,0,0,0,0,0,7,0,0,2018-2019_dilanebakwa
6,6,0,0,0,0,1,0,0,5,0,0,2018-2019_tommasobaldanzi
150,143,7,2,0,0,6,5,0,138,0,2,2018-2019_alejandrobalde
11,9,2,0,0,0,1,1,0,7,0,0,2018-2019_ibrahimabalde
260,248,12,1,1,1,8,0,0,187,0,6,2018-2019_keitabalde
65,62,0,0,0,1,3,0,0,45,3,2,2018-2019_garethbale
1013,794,217,20,0,5,51,197,0,765,2,23,2018-2019_mikelbalenziaga
819,794,25,25,0,4,0,0,0,753,0,3,2018-2019_leonardobalerdi
1796,1331,460,33,1,7,111,426,1,1350,5,48,2018-2019_ivanballiu
272,234,37,6,0,0,18,31,0,230,1,4,2018-2019_fodeballo-toure
9,9,0,0,1,0,0,0,0,4,0,1,2018-2019_folarinbalogun
183,138,45,3,0,0,10,42,0,140,0,6,2018-2019_abdoulayebamba
1148,1003,139,33,3,4,115,37,69,866,6,37,2018-2019_jonathanbamba
108,89,19,0,1,0,3,1,0,88,0,3,2018-2019_patrickbamford
733,700,26,4,4,6,68,14,6,537,7,21,2018-2019_filippobandinelli
469,425,42,34,0,0,1,0,0,333,2,7,2018-2019_mattiabani
31,29,1,0,0,1,1,0,0,18,1,1,2018-2019_simonbanza
308,305,3,1,0,0,8,2,0,257,0,3,2018-2019_shandonbaptiste
1107,1081,17,5,2,4,13,6,0,876,9,37,2018-2019_antoninbarak
11,10,1,0,0,0,0,0,0,7,0,0,2018-2019_barbero
42,41,1,1,0,0,0,0,0,32,0,0,2018-2019_danilobarbosa
22,22,0,0,0,0,0,0,0,8,0,0,2018-2019_barcia
81,80,1,0,0,0,4,0,0,57,0,5,2018-2019_bradleybarcola
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
1878,1578,297,30,0,4,87,267,0,1508,3,39,2018-2019_melvinbard
749,639,103,32,9,15,87,15,52,529,7,19,2018-2019_enisbardhi
49,30,18,5,0,0,0,0,0,33,1,0,2018-2019_francescobardi
886,845,36,34,2,15,7,2,0,761,5,12,2018-2019_keidibare
1876,1836,31,17,11,15,66,14,0,1554,9,44,2018-2019_nicolobarella
374,355,16,3,1,4,55,11,2,249,3,14,2018-2019_kikebarja
128,121,7,0,1,0,7,0,7,106,0,4,2018-2019_rossbarkley
70,59,11,0,0,2,2,9,2,52,0,0,2018-2019_aymenbarkok
198,191,1,0,1,1,2,0,0,122,6,6,2018-2019_ashleybarnes
756,747,7,0,7,2,45,5,0,550,2,24,2018-2019_harveybarnes
542,421,121,36,0,6,33,81,4,423,0,5,2018-2019_antoniobarragan
536,525,6,5,2,1,8,1,0,375,5,18,2018-2019_leandrobarreiromartins
184,184,0,0,1,1,8,0,0,129,0,11,2018-2019_anderbarrenetxea
783,574,209,23,0,3,54,169,17,541,0,33,2018-2019_jacobbarrettlaursen
923,821,99,26,7,15,112,10,59,698,3,15,2018-2019_musabarrow
111,90,20,3,0,0,7,17,0,85,1,5,2018-2019_abdourahmanebarry
1131,1089,34,32,2,23,0,2,0,926,8,5,2018-2019_marcbartra
89,82,7,3,0,0,5,0,2,64,0,1,2018-2019_danielebaselli
151,131,20,9,1,0,17,1,10,110,0,3,2018-2019_danielebaselli
451,436,14,6,0,1,15,0,0,386,1,5,2018-2019_tomabasic
95,84,11,2,1,0,18,0,9,67,0,2,2018-2019_tomabasic
117,99,18,8,0,1,16,1,9,85,0,4,2018-2019_aminebassi
53,52,1,0,0,0,0,0,0,41,0,2,2018-2019_alvarobastida
1810,1684,120,58,2,29,29,30,2,1599,6,25,2018-2019_alessandrobastoni
1224,1015,201,55,8,13,113,108,38,876,8,37,2018-2019_simonebastoni
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
61,60,1,0,0,1,0,0,0,45,0,3,2018-2019_lewisbate
515,483,29,27,0,3,1,1,0,427,3,9,2018-2019_rodrigobattaglia
897,849,45,42,0,3,1,2,0,723,3,8,2018-2019_maximilianbauer
1523,1232,286,70,0,2,0,0,0,1225,5,2,2018-2019_oliverbaumann
1205,1134,66,57,0,10,10,4,0,950,5,8,2018-2019_timobaumgartl
70,68,2,1,0,0,1,0,0,62,0,0,2018-2019_julianbaumgartlinger
729,695,32,6,4,4,35,23,2,514,2,18,2018-2019_christophbaumgartner
7,5,2,0,0,0,0,0,0,6,0,0,2018-2019_jonbautista
4,4,0,0,0,0,0,0,0,2,0,0,2018-2019_paulbaysse
51,48,3,0,0,0,10,3,0,30,0,6,2018-2019_noahjoelsarenrenbazee
332,289,42,17,2,5,87,4,20,208,1,14,2018-2019_bebe
629,561,65,1,0,1,49,58,0,431,3,31,2018-2019_ihlasbebou
1428,1270,157,49,1,3,17,105,0,1117,1,16,2018-2019_rodrigobecao
514,435,78,6,0,0,10,72,0,393,1,9,2018-2019_madsbechsrensen
605,597,6,1,3,2,123,2,1,374,2,28,2018-2019_sheraldobecker
1490,1399,90,45,0,6,1,43,0,1201,1,5,2018-2019_janbednarek
34,33,0,0,1,0,0,0,0,26,1,2,2018-2019_donnyvandebeek
250,240,9,1,1,1,6,1,1,206,1,4,2018-2019_donnyvandebeek
85,46,39,8,0,0,0,0,0,39,0,1,2018-2019_asmirbegovic
66,63,3,1,1,0,2,2,0,44,0,3,2018-2019_valonbehrami
195,194,0,0,0,0,2,0,0,125,1,3,2018-2019_kevinbehrens
390,327,60,19,4,4,50,10,31,271,3,14,2018-2019_youcefbelaili
575,329,245,63,0,0,0,0,0,367,1,1,2018-2019_vidbelec
471,432,36,1,1,0,12,2,0,327,3,16,2018-2019_ishakbelfodil
986,949,35,17,0,9,11,6,0,826,2,17,2018-2019_harisbelkebla
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
1545,1495,45,39,0,4,16,6,0,1180,5,21,2018-2019_stefanbell
739,719,18,10,0,9,2,8,0,565,2,4,2018-2019_armelbellakotchap
933,837,95,4,0,6,96,91,0,667,1,29,2018-2019_raoulbellanova
268,257,11,0,2,1,25,8,3,200,0,10,2018-2019_karimbellarabi
1073,1021,46,20,5,7,54,1,25,876,6,22,2018-2019_jean-ricnerbellegarde
1048,845,200,18,1,4,42,182,0,804,3,27,2018-2019_hectorbellerin
1517,1475,33,23,12,18,14,9,1,1256,9,25,2018-2019_judebellingham
171,134,37,0,1,0,11,35,2,130,0,0,2018-2019_georgebello
10,10,0,0,0,0,0,0,0,8,0,0,2018-2019_jeanuelbelocian
369,341,25,2,2,4,13,1,0,252,3,17,2018-2019_andreabelotti
1893,1821,70,54,1,31,17,2,6,1716,2,16,2018-2019_franbeltran
153,134,18,3,1,0,7,1,6,132,1,1,2018-2019_hatembenarfa
0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_salimbenseghir
688,630,54,2,8,1,14,2,0,496,4,12,2018-2019_wissambenyedder
133,116,17,4,0,3,4,12,0,108,0,4,2018-2019_marcobenassi
174,161,13,1,1,1,13,9,1,117,0,10,2018-2019_marcobenassi
112,102,9,0,0,4,6,1,0,72,1,2,2018-2019_dariobenedetto
12,12,0,0,0,0,0,0,0,9,0,0,2018-2019_dariobenedetto
187,160,25,14,0,0,15,1,10,138,2,1,2018-2019_laszlobenes
1036,702,332,72,0,2,0,0,0,777,2,0,2018-2019_walterbenitez
29,27,0,0,0,0,4,0,0,19,2,1,2018-2019_ikerbenito
52,46,6,1,0,0,0,5,0,42,0,0,2018-2019_lorisbenito
5,5,0,0,0,0,1,0,0,3,0,0,2018-2019_pedrobenito
5,5,0,0,0,0,0,0,0,4,0,0,2018-2019_filipbenkovic
1102,1037,61,41,4,12,24,5,15,950,4,9,2018-2019_ismaelbennacer
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
25,23,2,0,0,0,2,2,0,17,0,1,2018-2019_keananbennetts
841,813,27,4,5,5,74,4,1,632,1,27,2018-2019_saidbenrahma
1288,1148,132,30,2,5,15,99,1,1046,8,26,2018-2019_ramybensebaini
913,886,26,23,1,3,3,3,0,755,1,11,2018-2019_nabilbentaleb
1019,1002,17,14,5,8,9,3,0,912,0,14,2018-2019_rodrigobentancur
758,746,11,10,2,2,4,1,0,659,1,11,2018-2019_rodrigobentancur
305,279,23,1,2,1,0,4,0,196,3,3,2018-2019_christianbenteke
1245,1175,57,4,6,10,10,2,8,1043,13,30,2018-2019_karimbenzema
30,21,9,2,0,0,0,0,0,13,0,0,2018-2019_alessandroberardi
1402,1284,115,43,15,37,102,13,59,996,3,51,2018-2019_domenicoberardi
634,509,120,17,0,8,33,103,0,487,5,12,2018-2019_yuriberchiche
877,760,108,26,7,6,145,6,73,548,9,41,2018-2019_alexberenguer
1606,1322,279,45,0,7,60,233,1,1251,5,43,2018-2019_bartoszbereszynski
341,336,2,0,2,2,44,1,1,209,3,17,2018-2019_johannberggumundsson
218,215,3,2,0,3,2,1,0,179,0,1,2018-2019_patrickberg
225,185,36,10,1,0,49,1,19,139,4,8,2018-2019_mitchellvanbergen
177,171,6,1,1,0,8,4,1,144,0,3,2018-2019_stevenbergwijn
319,211,107,29,0,0,0,0,0,176,1,0,2018-2019_etritberisha
188,153,33,9,0,4,27,0,20,126,2,2,2018-2019_valonberisha
592,537,52,14,4,11,51,12,26,452,3,17,2018-2019_federicobernardeschi
340,212,127,29,0,2,0,0,0,267,1,0,2018-2019_paulbernardoni
581,384,195,59,0,0,0,0,0,330,2,0,2018-2019_paulbernardoni
681,619,61,7,1,0,12,54,0,628,1,3,2018-2019_juanbernat
313,213,99,13,0,0,0,0,0,223,1,0,2018-2019_dimitrybertaud
1427,1268,158,77,3,17,133,4,77,1158,1,16,2018-2019_jasonberthomier
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
11,11,0,0,0,0,0,0,0,6,0,1,2018-2019_nicolobertola
191,142,49,5,0,0,12,34,10,151,0,7,2018-2019_ryanbertrand
479,453,24,12,0,2,17,3,8,383,2,11,2018-2019_danielbessa
362,331,29,0,1,5,2,3,0,247,2,5,2018-2019_beto
937,900,36,17,0,5,8,19,0,823,1,6,2018-2019_jordanbeyer
1279,1106,169,28,2,16,87,141,0,939,4,25,2018-2019_giulianbiancone
42,42,0,0,0,0,0,0,0,23,0,2,2018-2019_bartoszbiaek
3,3,0,0,0,0,0,0,0,3,0,0,2018-2019_erminbicakcic
13,13,0,0,0,0,0,0,0,10,0,1,2018-2019_madsbidstrup
933,888,40,39,1,10,2,1,0,806,5,3,2018-2019_pedrobigas
330,316,12,0,0,2,4,0,0,242,2,5,2018-2019_elbilaltoure
490,478,11,10,0,4,1,1,0,417,1,4,2018-2019_jean-claudebillong
338,317,19,18,0,0,1,0,0,271,2,3,2018-2019_luisbinks
2600,2017,575,130,0,34,278,324,121,2080,8,55,2018-2019_cristianobiraghi
449,394,53,19,0,3,14,24,0,322,2,7,2018-2019_davidebiraschi
5,5,0,0,0,0,1,0,0,2,0,0,2018-2019_tombischof
1193,1172,19,17,3,3,2,2,0,1061,2,15,2018-2019_yvesbissouma
10,8,2,0,0,0,0,2,0,9,0,0,2018-2019_nathanbitumazala
1207,770,435,107,0,0,0,0,0,851,2,0,2018-2019_marcobizot
2,2,0,0,0,0,0,0,0,1,0,0,2018-2019_bjarkibjarkason
20,20,0,0,0,0,0,0,0,18,0,0,2018-2019_antonioblanco
1056,974,75,20,3,22,37,12,1,833,7,29,2018-2019_ludovicblas
181,154,26,11,0,3,31,4,11,112,1,5,2018-2019_dannyblum
167,149,18,0,0,0,0,0,1,128,0,5,2018-2019_myronboadu
1135,1095,39,35,2,4,5,2,0,991,1,2,2018-2019_jeromeboateng
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
335,309,24,16,2,8,5,2,0,256,2,4,2018-2019_kevin-princeboateng
17,16,1,0,0,0,2,0,1,12,0,0,2018-2019_antoninbobichon
340,278,61,4,0,1,27,57,0,236,1,13,2018-2019_herbertbockhorn
937,855,71,42,4,10,50,5,24,695,11,14,2018-2019_jean-paulboetius
419,390,28,4,2,2,24,8,16,333,1,11,2018-2019_jeremieboga
266,263,2,0,1,0,7,1,1,216,1,7,2018-2019_jeremieboga
134,120,13,6,0,0,1,7,0,93,1,2,2018-2019_lukabogdan
294,261,33,22,0,2,20,0,11,231,0,5,2018-2019_emilbohinen
396,349,45,12,1,1,46,4,29,286,2,12,2018-2019_quentinboisgard
20,17,3,2,0,0,2,0,1,16,0,0,2018-2019_charlesboli
558,548,9,8,0,1,0,1,0,468,1,4,2018-2019_willyboly
1206,1153,47,21,7,14,36,4,17,999,6,18,2018-2019_giacomobonaventura
547,475,70,6,1,19,23,2,11,407,2,19,2018-2019_federicobonazzoli
8,8,0,0,0,0,1,0,0,4,0,2,2018-2019_tarsisbonga
696,662,34,27,2,6,3,5,0,564,0,5,2018-2019_kevinbonifazi
3,3,0,0,0,0,0,0,0,3,0,0,2018-2019_solomonbonnah
1317,1199,108,80,2,24,3,2,0,1136,10,5,2018-2019_leonardobonucci
1177,1136,36,31,0,4,0,3,0,1007,5,2,2018-2019_sebastiaanbornauw
694,644,48,1,4,1,20,7,1,489,2,31,2018-2019_rafaelborre
1525,1464,57,52,0,22,0,4,0,1340,4,11,2018-2019_svenbotman
795,717,76,12,3,32,67,38,20,539,2,17,2018-2019_denisbouanga
665,656,7,2,0,2,49,4,1,499,2,23,2018-2019_hichamboudaoui
1586,1418,162,102,10,18,106,1,44,1233,6,24,2018-2019_ryadboudebouz
1016,865,147,47,13,11,108,8,83,746,4,25,2018-2019_sofianeboufal
760,659,89,23,5,16,71,21,37,505,12,23,2018-2019_faridboulaya
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
1072,772,298,57,0,2,0,0,0,819,2,1,2018-2019_yassinebounou
72,64,8,5,0,2,1,3,0,61,0,0,2018-2019_ismaelbenboura
110,94,15,13,0,0,3,0,2,91,1,2,2018-2019_mehdibourabia
1942,1665,269,56,10,25,294,42,171,1374,8,43,2018-2019_benjaminbourigeaud
7,5,2,0,0,0,0,2,0,4,0,0,2018-2019_redwanbourles
35,33,2,2,0,1,2,0,0,29,0,0,2018-2019_edoardobove
863,748,110,18,3,11,141,3,85,574,5,30,2018-2019_jarrodbowen
805,784,19,19,0,2,0,0,0,675,2,4,2018-2019_dedryckboyata
426,388,34,0,1,5,7,1,0,306,4,15,2018-2019_lucasboye
297,241,55,14,0,1,21,38,3,220,1,5,2018-2019_domagojbradaric
181,151,29,7,0,0,45,8,14,126,1,3,2018-2019_bilalbrahimi
95,83,10,0,1,1,11,10,0,66,2,6,2018-2019_bilalbrahimi
56,54,2,1,0,1,2,0,0,44,0,1,2018-2019_martinbraithwaite
1324,1202,117,17,7,5,128,11,89,1022,5,22,2018-2019_julianbrandt
117,108,9,7,0,0,0,2,0,89,0,1,2018-2019_jarradbranthwaite
910,860,45,1,1,2,27,5,0,676,5,35,2018-2019_darkobrasanac
1273,1183,90,39,0,25,17,51,0,1012,0,12,2018-2019_lilianbrassier
507,330,174,75,0,5,0,0,0,332,3,0,2018-2019_claudiobravo
0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_ikerbravo
129,89,40,3,0,0,0,0,0,116,0,0,2018-2019_fabianbredlow
1166,1043,112,40,7,8,135,13,52,835,11,34,2018-2019_josipbrekalo
17,17,0,0,0,1,2,0,0,12,0,1,2018-2019_josipbrekalo
1434,1400,30,26,0,2,1,1,0,1166,4,10,2018-2019_gleisonbremer
77,72,5,1,0,0,2,0,1,64,0,3,2018-2019_jimmybriand
127,127,0,0,0,2,0,0,0,95,0,2,2018-2019_yanbriceeteki
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
32,31,1,0,0,0,1,0,0,28,0,0,2018-2019_brianbrobbey
404,402,2,0,1,1,8,0,0,243,0,13,2018-2019_armandobroja
1185,1090,92,64,4,11,12,28,0,955,3,12,2018-2019_dylanbronn
1736,1654,77,67,1,34,4,9,0,1443,5,13,2018-2019_johnbrooks
243,174,69,5,0,0,23,58,6,160,0,5,2018-2019_danielbrosinski
1196,1114,70,22,1,10,53,6,22,891,12,22,2018-2019_joshbrownhill
2608,2484,121,108,6,36,23,7,5,2401,3,16,2018-2019_marcelobrozovic
1126,838,284,22,1,4,70,251,11,731,4,23,2018-2019_cedricbrunner
21,21,0,0,0,1,0,0,0,21,0,0,2018-2019_lewisbrunt
286,273,12,1,2,1,10,9,1,207,1,10,2018-2019_jacobbruunlarsen
358,335,18,0,2,1,7,3,0,204,5,10,2018-2019_antebudimir
902,834,63,18,21,3,34,12,17,711,5,19,2018-2019_emibuendia
299,293,5,0,1,0,15,4,1,220,1,8,2018-2019_osmanbukari
15,15,0,0,1,0,0,0,0,5,0,1,2018-2019_aleksanderbuksa
559,539,18,15,1,3,6,3,0,451,2,7,2018-2019_alessandrobuongiorno
560,399,157,42,0,0,0,0,0,334,4,0,2018-2019_saschaburchert
3,3,0,0,0,0,0,0,0,3,0,0,2018-2019_delanoburgzorg
602,563,34,0,0,4,35,3,0,399,5,30,2018-2019_jonathanburkardt
23,20,3,0,0,0,0,0,0,16,0,0,2018-2019_romanburki
587,582,5,2,0,4,0,3,0,459,0,5,2018-2019_danburn
645,629,14,8,0,3,1,6,0,523,2,4,2018-2019_danburn
709,568,137,12,1,12,30,125,0,548,4,15,2018-2019_maximebusi
896,841,50,25,2,11,38,4,19,733,5,21,2018-2019_gianlucabusio
124,120,4,4,0,0,1,0,0,110,0,1,2018-2019_oriolbusquets
2793,2676,99,95,13,18,3,3,0,2430,18,21,2018-2019_sergiobusquets
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
287,193,94,28,0,0,0,0,0,214,0,0,2018-2019_jackbutland
1,1,0,0,0,0,0,0,0,0,0,0,2018-2019_adrianbutzke
24,16,8,1,0,0,0,0,0,21,0,0,2018-2019_marcinbuka
43,40,2,1,2,0,0,1,0,29,1,0,2018-2019_jamiebynoe-gittens
515,441,73,9,0,2,9,64,0,393,1,9,2018-2019_sambyram
173,165,8,5,0,2,1,3,0,115,0,2,2018-2019_erickcabaco
60,41,19,6,0,0,0,0,0,37,0,0,2018-2019_willycaballero
211,204,7,2,1,2,8,2,3,175,0,2,2018-2019_remycabella
1381,1150,229,11,3,21,69,215,3,1081,2,26,2018-2019_jimmycabot
142,126,16,0,1,2,2,0,0,110,0,5,2018-2019_arthurcabral
37,36,1,1,0,0,2,0,0,31,0,1,2018-2019_jovanecabral
1934,1715,204,106,2,32,13,77,0,1458,15,16,2018-2019_leandrocabrera
234,188,45,5,0,1,11,40,0,193,1,4,2018-2019_liberatocacace
452,375,74,11,0,11,12,63,0,311,3,6,2018-2019_martincaceres
353,339,14,9,0,14,4,5,0,287,0,6,2018-2019_martincaceres
1627,1396,223,18,1,39,97,200,5,1260,8,25,2018-2019_anthonycaci
84,68,16,5,0,0,19,0,9,44,0,0,2018-2019_mathieucafaro
251,242,8,8,0,1,2,0,0,214,1,4,2018-2019_yannickcahuzac
75,71,4,0,1,0,0,0,0,51,0,1,2018-2019_felipecaicedo
8,8,0,0,0,0,0,0,0,3,0,1,2018-2019_felipecaicedo
275,274,0,0,1,0,0,0,0,225,1,3,2018-2019_moisescaicedo
455,234,220,52,0,0,0,0,0,269,1,0,2018-2019_marc-aurelecaillard
96,94,2,1,0,0,1,0,0,66,0,3,2018-2019_jenscajuste
295,275,17,16,0,13,0,1,0,216,3,1,2018-2019_cala
1271,1059,207,20,1,4,53,177,10,958,5,25,2018-2019_davidecalabria
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
21,16,5,0,0,0,0,5,0,12,0,1,2018-2019_riccardocalafiori
82,68,14,0,0,0,3,14,0,64,0,4,2018-2019_riccardocalafiori
1167,1110,53,42,0,8,2,8,0,951,4,6,2018-2019_mattiacaldara
45,42,3,0,0,0,4,3,0,41,0,0,2018-2019_calderon
633,587,45,33,0,5,0,12,0,528,1,5,2018-2019_fernandocalero
1820,1775,40,35,0,21,1,5,0,1668,5,4,2018-2019_dujecaleta-car
1823,1608,209,49,7,30,196,7,147,1480,6,23,2018-2019_hakancalhanoglu
931,668,253,63,1,8,109,145,41,629,10,29,2018-2019_danielcaligiuri
618,577,38,10,2,5,62,4,24,484,3,6,2018-2019_josecallejon
2,2,0,0,0,0,0,0,0,2,0,0,2018-2019_lucascalodat
280,276,3,0,0,0,2,0,0,167,1,6,2018-2019_dominiccalvert-lewin
1502,1397,102,19,1,11,33,77,0,1233,3,38,2018-2019_mahdicamara
13,12,1,0,0,0,0,0,0,9,0,1,2018-2019_mamadoucamara
50,50,0,0,0,0,0,0,0,41,0,1,2018-2019_victorcamarasa
847,829,17,15,6,6,3,1,0,760,1,10,2018-2019_eduardocamavinga
74,69,5,3,0,1,0,2,0,67,0,0,2018-2019_eduardocamavinga
890,728,160,6,1,2,66,153,1,690,2,31,2018-2019_andreacambiaso
880,791,87,48,3,17,56,4,35,715,2,16,2018-2019_josecampana
10,9,1,0,0,0,0,1,0,9,0,0,2018-2019_chemcampbell
1436,1367,65,29,1,9,7,35,0,1223,4,11,2018-2019_emrecan
1878,1798,73,48,22,30,67,16,9,1551,7,38,2018-2019_sergiocanales
70,62,8,1,1,0,8,7,0,46,0,5,2018-2019_matteocancellieri
3365,3019,338,55,21,41,124,282,1,2809,8,59,2018-2019_joaocancelo
488,371,117,9,0,1,45,90,18,348,0,13,2018-2019_falicande
1948,1679,254,78,11,51,343,62,114,1296,15,60,2018-2019_antoniocandreva
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
774,726,46,10,5,3,87,17,17,449,2,41,2018-2019_sergicanos
131,122,8,0,1,3,6,4,0,89,1,6,2018-2019_alexcantero
157,148,9,5,4,1,3,3,0,130,0,3,2018-2019_toddcantwell
2,2,0,0,0,0,0,0,0,1,0,0,2018-2019_andercapa
563,501,60,8,0,8,17,43,7,456,2,14,2018-2019_pierrickcapelle
49,46,3,1,0,0,0,1,1,40,0,1,2018-2019_leonardocapezzi
1330,1287,37,33,7,12,5,4,0,1167,6,12,2018-2019_etiennecapoue
1283,1155,116,19,12,7,108,12,72,960,12,35,2018-2019_gianlucacaprari
587,536,51,1,0,7,12,0,1,442,0,13,2018-2019_francescocaputo
36,33,3,0,2,0,0,0,0,28,0,0,2018-2019_francescocaputo
1548,1511,30,14,6,8,20,6,9,1313,7,30,2018-2019_maxencecaqueret
1078,1020,52,39,1,7,25,12,0,809,6,19,2018-2019_andreacarboni
735,585,149,19,2,6,49,125,5,540,1,19,2018-2019_isaaccarcelen
725,454,269,70,0,3,0,1,0,496,2,0,2018-2019_cardenas
324,295,27,3,0,3,21,7,0,209,2,10,2018-2019_irvincardona
777,605,171,5,0,3,68,166,0,584,1,31,2018-2019_igorcarioca
4,4,0,0,0,0,0,0,0,4,0,0,2018-2019_carlo
2195,2131,57,53,3,38,3,4,0,1916,7,7,2018-2019_diegocarlos
13,8,5,1,0,0,0,4,0,7,0,0,2018-2019_carmona
1253,1038,204,60,8,10,133,87,56,947,11,29,2018-2019_yannickcarrasco
302,277,21,0,0,0,1,2,0,208,4,5,2018-2019_guidocarrillo
1193,1031,159,16,3,10,40,143,0,1020,3,16,2018-2019_danicarvajal
1321,1292,25,24,8,12,4,1,0,1157,4,18,2018-2019_williamcarvalho
1195,1111,80,51,1,2,15,29,0,957,4,15,2018-2019_nicolocasale
1989,1929,53,45,9,38,17,3,0,1695,7,19,2018-2019_casemiro
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2018-2019_player
1627,1286,336,30,2,12,98,305,1,1113,5,49,2018-2019_mattycash
486,296,188,52,0,1,0,0,0,324,2,0,2018-2019_kikocasilla
434,402,30,20,0,10,19,0,10,351,2,12,2018-2019_moretocassama
1,1,0,0,0,0,1,0,0,1,0,0,2018-2019_francescocassata
1330,1132,195,10,0,1,40,185,0,1077,3,21,2018-2019_timothycastagne
1079,817,260,56,0,4,0,0,0,843,2,2,2018-2019_koencasteels
1208,1147,61,28,1,7,8,33,0,1036,0,5,2018-2019_jean-charlescastelletto
65,61,4,0,0,1,8,2,2,54,0,2,2018-2019_samucastillejo
169,136,31,13,2,2,21,0,11,112,2,7,2018-2019_gonzalocastro
610,515,95,6,1,1,14,89,0,509,0,11,2018-2019_jonnycastro
539,499,37,16,4,11,40,6,13,404,3,20,2018-2019_gaetanocastrovilli
1401,1294,103,51,6,10,66,1,51,1201,4,11,2018-2019_danilocataldi
1723,1620,96,94,2,36,2,2,0,1393,7,18,2018-2019_catena
953,896,55,11,0,13,4,44,0,767,2,5,2018-2019_craigcathcart
233,224,9,2,0,5,2,1,0,176,0,3,2018-2019_edinsoncavani
262,257,5,4,2,4,1,1,0,240,0,2,2018-2019_daniceballos
1720,1614,105,59,0,1,12,44,0,1414,1,29,2018-2019_pietroceccaroni
1216,1157,55,37,2,8,5,18,0,954,4,13,2018-2019_federicoceccherini
26,23,3,0,0,0,0,1,1,11,0,6,2018-2019_emilceide
1755,1453,291,22,3,22,66,269,0,1390,11,34,2018-2019_zekicelik
769,633,135,8,0,4,48,127,0,591,1,17,2018-2019_fabiencentonze
