Season,home_team,away_team,home_score,away_score,result,Cmp,Int 90s,Carries,ProgressivegDist,LP_Cmp,Goals,Att,SCA90,Recievd ,Tackles_Won,Int Min,PenaltiesAttemped,LP_Att,PKatt_y,PrgDist,DribbleTkld,SCA,DribbleSucc,Int Goals,MP_Att,GoalsandAssists,ProgressiveReceive,TotDist_y,GA,Int Goals Per 90,Tackles_mid_3rd,Int Starts,NonPenaltyGoals,TouchesLive,Touches,Sh/90,Total_Tackles,PenaltyGoals,TouchesDef 3rd,DribblesAtt,TouchesAtt 3rd,MP_Cmp,Int Non Penalty Goals,SoTA,Int Non Penalty Goals Per 90,SP_Cmp,original_Season,original_home_team,original_away_team
3,40,11,0.0,4.0,Denmark,-577.4166666666671,-1.9916666666666665,-487.41666666666686,-879.0833333333333,-216.0,3.5,-731.6666666666671,0.3125,-584.7500000000003,-5.0,-180.91666666666677,-0.75,-470.0,-0.75,-10573.0,-11.5,-12.5,-14.625,-1.5,-288.5833333333334,2.0,-33.375,-1826.7499999999995,,-0.495,-7.0,-1.833333333333333,4.0,-814.0833333333331,-814.5833333333331,0.7675000000000001,-11.5,-0.5,-791.0,-26.125,-119.375,-241.66666666666677,-1.5,,-0.495,-267.08333333333337,2020-2021,Wales,Denmark
3,25,10,0.0,2.0,Czechia,742.8888888888889,-0.6944444444444442,685.3888888888889,3100.333333333333,65.0,11.533333333333331,433.2222222222222,1.71,791.9444444444443,8.833333333333336,-62.72222222222217,4.4,112.0,4.4,4506.0,10.383333333333336,4.450000000000003,17.950000000000003,-0.4,233.6111111111111,15.533333333333331,26.30000000000001,4445.944444444443,2.0,0.0039999999999999,6.833333333333336,-0.6388888888888888,7.933333333333333,312.5,312.61111111111177,1.73,15.333333333333332,3.6,264.0,28.433333333333337,-13.450000000000044,368.8888888888889,-0.6,19.0,-0.05,312.8888888888888,2020-2021,Netherlands,Czechia
3,5,28,1.0,0.0,Belgium,-185.71428571428555,-0.1732142857142862,-134.35714285714278,-551.6785714285716,58.0,-12.666666666666666,-165.07142857142844,0.201,-133.53571428571445,-9.696428571428571,-15.714285714285722,-3.0,74.5,-3.0,5968.0,-11.7,-7.766666666666666,-10.833333333333345,0.6666666666666665,-51.96428571428578,-10.333333333333334,-38.1666666666666,-650.9285714285716,-20.5,0.1533333333333333,-7.535714285714285,-0.0892857142857144,-10.333333333333336,-118.51785714285712,-118.51785714285712,-2.3033333333333337,-16.32142857142857,-2.333333333333333,481.5,-22.36666666666666,-173.46666666666658,-56.33928571428572,1.0,-36.0,0.2933333333333333,-141.8214285714286,2020-2021,Belgium,Portugal
3,8,35,3.0,5.0,Spain,-1142.0,-4.42,-905.8,-3265.4,-191.0,-8.0,-1320.6,-0.5625,-1044.8,-6.642857142857146,-397.8,-5.5,-455.5,-5.5,-13447.5,-16.45,-28.90000000000001,-26.8,-1.0,-576.4,-14.5,-60.19999999999999,-5166.0,,-0.1599999999999999,-3.7142857142857153,-3.7,-2.5,-1475.6,-1475.6,-0.2300000000000004,-7.0,-5.5,-776.5,-43.25,-138.25,-530.8,-1.0,,-0.1599999999999999,-496.6,2020-2021,Croatia,Spain
3,15,37,3.0,3.0,Draw,401.66666666666674,0.8568181818181824,291.69696969696986,925.6136363636364,-30.0,12.85,606.6666666666663,-0.3900000000000001,353.8636363636365,9.229166666666664,79.23484848484844,3.633333333333333,29.0,3.633333333333333,-839.0,14.05,40.19999999999999,22.950000000000003,0.8,194.77272727272725,15.8,110.9,1531.734848484849,-5.0,0.2945,-2.75,1.416666666666667,9.45,690.7651515151513,690.681818181818,1.3824999999999998,13.354166666666671,3.2333333333333334,-160.0,37.0,349.8499999999999,124.7045454545455,0.3999999999999999,23.0,0.1925,239.9696969696969,2020-2021,France,Switzerland
3,12,17,2.0,0.0,England,480.531746031746,3.784126984126984,427.0158730158728,1490.2222222222226,42.666666666666686,9.285714285714285,576.214285714286,0.2585714285714284,465.4841269841272,1.7749999999999986,339.5158730158731,0.8055555555555556,160.33333333333337,0.8055555555555556,973.0,20.410714285714285,40.125,29.857142857142858,0.75,194.0873015873016,12.1,78.92857142857142,2768.428571428572,-4.666666666666657,-0.1292857142857142,2.3916666666666657,3.253968253968253,8.428571428571429,593.7619047619053,593.5396825396831,0.5671428571428572,8.25833333333334,0.6666666666666667,-116.0,50.51785714285715,259.3392857142857,175.6269841269841,0.75,-2.0,-0.1292857142857142,230.968253968254,2020-2021,England,Germany
3,36,39,1.0,2.0,Ukraine,-289.0,-1.85,-194.5,509.0,-7.0,13.0,-286.0,-2.0583333333333336,-278.5,14.0,-168.0,0.5,10.5,0.5,-2127.0,3.1666666666666643,-13.833333333333345,3.833333333333336,-1.0,4.5,8.5,32.16666666666666,837.0,,-0.205,23.0,-2.0,13.5,-239.0,-239.0,0.6550000000000002,31.0,-0.5,-103.0,7.0,-48.0,17.5,-1.0,,-0.205,-295.0,2020-2021,Sweden,Ukraine
3,37,35,1.0,1.0,Draw,-201.66666666666677,-0.7949999999999999,-141.63333333333333,-985.15,-44.0,-14.25,-237.2666666666662,0.5775000000000001,-185.29999999999995,-5.30952380952381,-73.71666666666664,-5.333333333333333,-145.0,-5.333333333333333,-3649.0,-15.2,-39.400000000000006,-25.55,-0.5,-108.89999999999998,-20.0,-104.2,-1053.916666666667,10.0,-0.0524999999999999,-0.7142857142857153,-0.6166666666666671,-8.75,-230.1833333333332,-230.0999999999999,-0.8875000000000002,-7.416666666666671,-5.333333333333333,193.0,-40.75,-263.0,-104.04999999999995,-0.5,24.0,-0.0524999999999999,-90.43333333333334,2020-2021,Switzerland,Spain
3,5,20,1.0,2.0,Italy,61.31349206349228,-0.3246031746031748,36.08730158730157,-159.92857142857156,27.0,-7.916666666666666,87.37301587301613,-0.991916666666667,26.51984126984098,-0.375,-29.18650793650795,-5.25,25.0,-5.25,2130.0,0.0500000000000007,-29.266666666666666,6.208333333333329,1.6666666666666663,31.36904761904765,-9.333333333333334,-18.583333333333314,-45.7619047619055,-19.5,0.4708333333333333,-0.0833333333333357,0.2301587301587297,-4.416666666666667,142.05158730158723,142.05158730158723,-1.8558333333333328,0.75,-3.5,161.5,6.299999999999997,-92.00833333333333,15.869047619047706,1.0,-18.0,0.3608333333333333,53.373015873015845,2020-2021,Belgium,Italy
3,10,11,1.0,2.0,Denmark,-9.083333333333712,-1.6749999999999998,-77.91666666666686,-319.75,-287.0,1.166666666666667,228.1666666666663,-0.1149999999999997,-84.58333333333371,-11.666666666666671,-152.08333333333337,-0.75,-573.0,-0.75,-14323.0,-9.333333333333334,35.0,-13.625,-0.5,10.583333333333258,2.166666666666666,38.875,121.58333333333394,-45.0,-0.295,-11.5,-1.416666666666666,1.666666666666667,309.0833333333337,308.5833333333337,-0.5325000000000002,-20.33333333333333,-0.5,-1152.0,-22.958333333333336,228.625,-101.16666666666674,-0.5,-122.0,-0.295,109.91666666666664,2020-2021,Czechia,Denmark
3,39,12,0.0,4.0,England,-270.1428571428571,-0.878571428571429,-347.07142857142844,-2021.5,-247.0,-11.0,-377.714285714286,0.7800000000000002,-316.9285714285716,-9.875,-74.57142857142867,-0.75,-583.5,-0.75,-13106.0,-25.625,-35.625,-27.5,-0.75,-235.6428571428571,-12.0,-141.5,-3198.428571428572,,-0.04,-10.625,-0.6428571428571423,-10.5,-442.928571428572,-442.928571428572,-0.415,-19.125,-0.5,-900.0,-53.375,-328.625,-227.07142857142856,-0.75,,-0.04,41.14285714285711,2020-2021,Ukraine,England
3,20,35,1.0,1.0,Draw,-220.77777777777783,-1.6311111111111112,-119.2444444444443,-542.4000000000001,-43.0,0.25,-223.04444444444448,1.22375,-127.85555555555538,-10.142857142857146,-146.57777777777778,1.75,-92.5,1.75,-2945.0,-8.2,17.599999999999994,-19.175,-0.5,-125.7333333333334,-1.0,-13.949999999999989,-454.66666666666606,10.0,-0.1074999999999999,-9.38095238095238,-1.3944444444444444,0.25,-193.54444444444425,-193.54444444444425,1.0074999999999998,-16.5,0.0,86.0,-27.25,-1.875,-122.63333333333338,-0.5,22.0,-0.1074999999999999,-111.04444444444448,2020-2021,Italy,Spain
3,12,11,2.0,1.0,England,405.0595238095234,0.753571428571429,352.1547619047616,1750.75,-11.0,11.5,376.8809523809523,1.525,371.34523809523785,-5.125,64.9880952380953,0.5,58.0,0.5,2376.0,23.125,61.125,23.375,0.25,190.2261904761904,16.0,129.375,2759.011904761905,-11.0,-0.25,-5.875,0.4761904761904763,11.0,303.0119047619057,302.5119047619057,0.9074999999999998,-6.875,0.5,-87.0,46.75,403.25,207.9047619047618,0.25,-8.0,-0.25,159.77380952380952,2020-2021,England,Denmark
3,12,20,1.0,1.0,Draw,577.9206349206349,2.38968253968254,471.5158730158728,1311.5,47.0,-2.25,660.1587301587306,-0.4512499999999999,495.984126984127,2.875,213.34920634920644,-6.0,164.5,-6.0,2738.0,24.375,8.625,27.375,0.75,286.97619047619054,-1.5,74.25,2316.0952380952376,-11.0,0.0524999999999999,3.2916666666666643,2.3373015873015865,2.25,647.8730158730164,647.8730158730164,-0.8625000000000003,5.625,-4.5,30.0,51.875,235.75,264.904761904762,0.75,-2.0,0.0524999999999999,267.30158730158735,2020-2021,England,Italy
3,14,40,0.0,0.0,Draw,450.33333333333337,-0.4333333333333335,371.5,863.3333333333333,235.0,-7.0,610.8333333333334,-0.2475,339.16666666666663,-25.0,-38.66666666666663,0.0,476.0,0.0,14940.0,-7.5,-24.5,-12.0,1.0,221.16666666666669,-7.5,-60.75,1580.3333333333337,,0.37,-18.5,-0.333333333333333,-7.0,476.16666666666686,476.16666666666686,-1.5100000000000002,-39.5,0.0,917.0,-19.5,-176.0,256.5,1.0,,0.37,-68.0,2020-2021,Finland,Wales
3,15,6,1.0,1.0,Draw,1396.0,-1.8181818181818172,1093.8636363636365,3258.8636363636365,203.0,8.6,1760.0,0.2199999999999997,1263.3636363636365,35.0625,-163.6818181818182,2.8,459.0,2.8,12960.0,13.3,42.69999999999999,27.200000000000003,-1.2,700.2727272727273,10.8,88.9,5781.818181818182,,0.192,22.25,-1.5,5.199999999999999,2027.181818181818,2027.181818181818,-0.2099999999999999,59.9375,3.4,1108.0,40.5,363.0999999999999,579.4545454545455,-1.6,,0.09,664.1363636363636,2020-2021,France,Bosnia
3,11,31,2.0,0.0,Denmark,-517.9166666666663,3.425,-439.4166666666664,-1881.583333333333,197.66666666666669,-5.5,-644.8333333333328,-0.375,-448.4166666666663,4.0,309.58333333333337,0.75,356.3333333333333,0.75,7036.666666666666,12.5,-4.5,17.125,1.5,-288.58333333333326,-7.5,10.125,-2862.250000000001,,0.495,3.0,3.166666666666666,-6.0,-634.4166666666667,-633.9166666666667,0.0725,7.0,0.5,523.3333333333334,29.625,14.875,-246.4999999999999,1.5,,0.495,-267.91666666666663,2020-2021,Denmark,Scotland
3,24,3,0.0,2.0,Austria,-920.0,3.7666666666666666,-770.5,-2334.6666666666665,19.0,-14.0,-1074.1666666666663,-0.1425,-884.8333333333337,-11.833333333333336,338.5,0.0,47.0,0.0,2281.0,-15.75,-24.0,-14.25,0.0,-512.0,-18.0,-91.625,-4144.666666666666,,0.0,-14.166666666666668,3.666666666666666,-14.0,-1227.0,-1227.0,-1.96,-20.83333333333333,0.0,162.0,-30.0,-194.5,-463.16666666666674,0.0,,0.0,-349.83333333333337,2020-2021,Moldova,Austria
3,26,25,1.0,1.0,Draw,-1196.2222222222222,2.4277777777777776,-1043.0555555555557,-3866.0,-14.0,-0.1999999999999993,-1271.2222222222222,-2.01,-1245.6111111111109,-6.416666666666664,220.72222222222217,-1.9000000000000004,9.0,-1.9000000000000004,-1650.0,-16.05,-54.95,-21.450000000000003,1.4,-500.27777777777777,-3.6999999999999993,-100.3,-6381.277777777777,6.0,0.271,-1.3333333333333357,2.388888888888889,2.4000000000000004,-1334.1666666666667,-1334.2777777777785,-0.0299999999999998,-5.0,-2.6,-109.0,-37.35,-362.55,-479.8888888888889,1.6,0.0,0.3249999999999999,-606.8888888888888,2020-2021,Norway,Netherlands
3,34,33,1.0,1.0,Draw,-540.5,7.1,-213.5,-706.5,215.0,-1.0,-488.0,-0.6825000000000001,-346.5,12.5,639.5,-1.0,463.0,-1.0,10205.0,-16.0,-40.5,-22.75,1.5,-341.5,-2.0,-51.5,-782.5,6.0,0.095,9.0,7.0,-1.0,-471.0,-471.0,0.3149999999999999,18.5,-0.75,599.0,-38.75,-217.0,-356.0,1.5,60.0,0.095,-186.5,2020-2021,Slovenia,Slovakia
3,30,8,0.0,0.0,Draw,245.0,1.4500000000000002,297.5,922.0,-83.0,-4.5,359.5,1.825,321.5,-10.5,131.0,0.0,-94.0,0.0,-3887.0,-2.5,-9.5,-5.0,0.0,95.0,-0.5,-48.5,1861.0,,0.12,-15.0,1.5,-4.5,454.5,454.5,-0.33,-29.0,0.0,-251.5,-7.5,-70.0,65.5,0.0,,0.12,141.0,2020-2021,Russia,Croatia
3,36,35,2.0,1.0,Sweden,-202.0,-1.97,-189.29999999999995,-743.4000000000001,-250.0,0.0,-226.5999999999999,-0.5058333333333334,-227.29999999999995,-3.142857142857146,-175.8,-4.5,-501.0,-4.5,-15440.0,-6.283333333333335,-23.23333333333335,-15.46666666666666,-1.5,-69.89999999999998,-6.0,-49.03333333333333,-500.0,-31.0,-0.3,6.285714285714285,-1.7000000000000002,5.5,-227.5999999999999,-227.5999999999999,0.3849999999999998,1.0,-5.5,-887.0,-21.75,-142.75,-67.29999999999995,-1.5,-78.0,-0.3,-97.60000000000002,2020-2021,Sweden,Spain
3,20,7,1.0,1.0,Draw,924.2222222222222,3.6888888888888887,784.5555555555557,2638.0,244.0,17.25,1112.5555555555554,3.47625,923.9444444444446,22.0,330.22222222222223,7.25,496.5,7.25,14896.0,21.75,94.5,26.125,1.0,456.6666666666666,24.0,165.25,4606.333333333334,,0.1925,16.333333333333336,2.305555555555556,11.75,1288.0555555555557,1288.0555555555557,3.7025,38.5,5.5,1089.0,48.0,489.875,407.1666666666666,1.0,,0.1925,395.55555555555554,2020-2021,Italy,Bulgaria
3,13,5,2.0,5.0,Belgium,-750.5357142857144,-1.464285714285714,-643.6428571428572,-1940.0714285714284,-251.0,-9.333333333333334,-919.9285714285716,-3.1993333333333327,-744.4642857142856,-12.625,-132.03571428571428,-2.0,-487.5,-2.0,-15478.0,-22.8,-68.23333333333333,-34.83333333333333,-2.6666666666666665,-350.0357142857142,-14.666666666666666,-154.66666666666669,-3502.5714285714284,,-0.6633333333333333,-11.25,-1.5357142857142856,-7.333333333333333,-1092.107142857143,-1092.107142857143,-1.146666666666667,-24.25,-2.0,-1086.5,-57.8,-411.8666666666667,-294.0357142857143,-2.0,,-0.5533333333333333,-365.9285714285714,2020-2021,Estonia,Belgium
3,18,12,0.0,4.0,England,232.8571428571429,-3.178571428571429,70.92857142857156,781.5,-65.0,-14.0,224.285714285714,-2.005,152.07142857142844,1.125,-284.57142857142867,-1.25,-301.0,-1.25,-2996.0,-29.625,-80.125,-45.0,-0.75,288.3571428571429,-21.5,-164.5,693.5714285714284,-9.0,0.215,-4.625,-2.6428571428571423,-13.0,284.071428571428,284.071428571428,-1.12,-4.125,-1.0,-27.0,-74.875,-537.625,265.92857142857144,-0.75,-48.0,0.215,-4.85714285714289,2020-2021,Hungary,England
3,27,0,4.0,1.0,Poland,316.625,-2.0375,241.5,422.625,46.0,40.5,411.25,0.1899999999999999,293.375,12.5,-182.0,9.0,109.5,9.0,3805.0,16.5,57.25,13.0,2.0,199.5,46.0,159.25,987.125,,0.8049999999999999,11.75,-2.0,32.5,544.75,544.75,3.28,23.5,8.0,785.5,30.5,444.5,175.75,2.0,,0.8049999999999999,106.875,2020-2021,Poland,Albania
3,19,29,0.0,2.0,Romania,460.0,4.050000000000001,399.5,552.5,32.0,-2.0,599.5,0.4699999999999997,497.5,5.0,169.0,2.0,74.5,2.0,1864.0,4.25,23.0,2.75,-1.0,195.5,-2.0,31.25,1783.5,,-0.41,5.0,4.5,-2.0,768.5,771.0,-0.6300000000000001,7.0,0.0,110.5,7.0,130.25,168.5,-1.0,,-0.41,234.0,2020-2021,Iceland,Romania
3,32,23,4.0,1.0,Serbia,296.0,7.300000000000001,229.0,781.0,18.0,-2.0,226.0,-0.2600000000000002,264.0,-20.0,660.0,0.0,-11.0,0.0,419.0,-3.0,-23.0,-20.0,-1.0,156.5,-3.0,-42.0,1305.0,,-0.15,-21.0,7.0,-2.0,132.5,132.5,-0.6200000000000001,-35.0,0.0,38.0,-26.0,-100.0,168.5,-1.0,,-0.15,101.0,2020-2021,Serbia,Luxembourg
3,39,15,1.0,1.0,Draw,-113.0,-0.1818181818181825,-144.8636363636365,-1192.8636363636365,-169.0,-11.6,-310.0,1.3650000000000002,-117.36363636363647,-21.0625,-13.318181818181811,-3.3,-395.5,-3.3,-8825.0,-8.3,-10.199999999999989,-16.700000000000003,-0.8,-160.27272727272725,-10.3,-87.9,-1814.818181818182,,-0.3370000000000001,-13.25,-0.5,-8.7,-449.181818181818,-449.181818181818,-0.7650000000000001,-35.9375,-2.9,-817.0,-25.0,-181.5999999999999,-105.4545454545455,-0.3999999999999999,,-0.235,47.86363636363637,2020-2021,Ukraine,France
3,31,24,1.0,0.0,Scotland,1337.0,-6.0,1112.3333333333333,3540.333333333333,83.33333333333331,7.0,1619.6666666666663,0.94,1274.0,14.0,-540.0,0.0,186.66666666666669,0.0,5727.333333333334,5.5,30.5,10.5,0.0,676.0,11.0,69.0,5800.666666666667,,0.0,15.5,-6.0,7.0,1764.333333333333,1764.333333333333,0.95,24.0,0.0,543.6666666666666,16.0,179.5,593.6666666666666,0.0,,0.0,643.0,2020-2021,Scotland,Moldova
3,9,30,0.0,2.0,Russia,-178.0,1.25,-223.5,-676.0,-7.0,-4.5,-272.5,-4.26,-259.5,-14.0,109.0,0.0,-23.5,0.0,-124.5,-11.0,-42.5,-14.0,-0.5,-33.0,-10.0,-79.5,-1450.0,,-0.26,-6.0,1.5,-4.5,-346.5,-346.5,-1.6549999999999998,-15.0,0.0,66.0,-25.0,-313.5,-7.5,-0.5,,-0.26,-145.0,2020-2021,Cyprus,Russia
3,33,8,0.0,1.0,Croatia,1280.5,1.9,916.5,2512.5,-5.0,-5.0,1422.0,0.7275,1138.5,-24.0,170.5,2.0,57.5,2.0,438.5,5.5,4.5,6.75,0.0,647.5,-3.5,-40.5,4640.5,,0.0249999999999999,-21.0,2.0,-6.0,1611.0,1611.0,-0.1299999999999999,-44.5,1.75,137.5,12.25,-62.5,603.0,0.0,,0.0249999999999999,560.5,2020-2021,Slovakia,Croatia
3,37,20,0.0,0.0,Draw,19.11111111111109,0.8361111111111112,-22.388888888889028,-442.75,-1.0,-14.5,-14.222222222221715,-0.6462499999999998,-57.44444444444457,4.833333333333336,72.86111111111114,-7.083333333333333,-52.5,-7.083333333333333,-704.0,-7.0,-57.0,-6.375,0.0,16.833333333333428,-19.0,-90.25,-599.2500000000009,0.0,0.0549999999999999,8.666666666666664,0.7777777777777772,-9.0,-36.638888888888914,-36.55555555555566,-1.895,9.083333333333329,-5.333333333333333,107.0,-13.5,-261.125,18.583333333333428,0.0,2.0,0.0549999999999999,20.611111111111143,2020-2021,Switzerland,Italy
3,5,10,3.0,0.0,Belgium,-102.46428571428557,-0.285714285714286,-5.357142857142776,599.0714285714284,256.0,4.666666666666667,-424.0714285714285,1.0993333333333326,-13.535714285714448,3.2916666666666714,-25.46428571428572,2.0,491.5,2.0,16091.0,8.133333333333335,-11.766666666666666,15.833333333333329,1.6666666666666663,-75.96428571428578,6.0,-2.3333333333333144,275.57142857142844,25.5,0.4633333333333333,2.25,-0.2142857142857144,2.666666666666666,-511.8928571428571,-511.8928571428571,0.446666666666667,8.583333333333332,2.0,1196.5,24.133333333333333,-153.13333333333333,60.03571428571428,1.0,98.0,0.3533333333333333,-164.0714285714286,2020-2021,Belgium,Czechia
3,12,1,4.0,0.0,England,1313.142857142857,2.878571428571429,1078.0714285714284,3477.5,288.0,15.0,1566.714285714286,2.19,1226.9285714285716,21.875,254.57142857142867,1.25,666.0,1.25,17340.0,46.125,100.125,55.0,1.75,675.6428571428571,22.5,242.5,5954.428571428572,,0.245,18.625,2.6428571428571423,14.0,1729.928571428572,1729.928571428572,2.84,40.125,1.0,1128.0,101.375,714.625,610.0714285714286,1.75,,0.245,552.8571428571429,2020-2021,England,Andorra
3,0,18,1.0,0.0,Albania,-1337.625,1.9875,-1001.5,-3835.625,-157.0,-0.5,-1534.25,0.7250000000000001,-1217.875,-23.0,179.0,0.0,-253.0,0.0,-9925.0,-14.0,-4.25,-2.0,0.0,-843.5,1.0,-59.25,-5969.375,-16.0,-0.265,-13.5,2.0,-0.5,-1695.5,-1695.5,-0.31,-37.0,0.0,-829.0,-16.0,-72.5,-767.75,0.0,-42.0,-0.265,-467.375,2020-2021,Albania,Hungary
3,17,2,6.0,0.0,Germany,631.6111111111111,-2.655555555555555,419.05555555555566,730.7777777777774,232.8333333333333,-1.7857142857142856,650.5,-0.2135714285714285,405.94444444444434,9.1,-240.44444444444443,-0.0555555555555555,472.6666666666666,-0.0555555555555555,15518.0,6.214285714285715,-0.5,0.6428571428571423,-0.5,386.55555555555554,-3.6,29.071428571428584,1143.5,,0.1242857142857142,2.2333333333333343,-2.611111111111111,-1.4285714285714288,626.1666666666667,625.8888888888889,-1.2171428571428575,2.36666666666666,-0.1666666666666666,1249.0,6.857142857142847,82.78571428571428,371.94444444444446,0.0,,0.2092857142857142,202.8888888888889,2020-2021,Germany,Armenia
3,15,14,2.0,0.0,France,375.0,2.4818181818181824,265.8636363636365,937.8636363636364,-108.0,15.6,430.0,0.875,417.3636363636365,36.0625,223.3181818181818,3.8,-136.0,3.8,-6272.0,24.8,72.69999999999999,39.2,0.8,182.27272727272725,19.8,169.9,1621.818181818182,16.0,0.172,22.25,2.5,12.2,647.181818181818,647.181818181818,2.0,60.9375,3.4,-296.0,64.0,551.5999999999999,71.4545454545455,0.3999999999999999,72.0,0.07,488.1363636363636,2020-2021,France,Finland
3,3,31,0.0,1.0,Scotland,-417.0,2.2333333333333334,-341.83333333333326,-1205.6666666666663,-102.33333333333331,7.0,-545.5000000000002,-0.7974999999999999,-389.1666666666663,-2.1666666666666643,201.5,0.0,-233.66666666666669,0.0,-8008.333333333334,10.25,-6.5,3.75,0.0,-164.0,7.0,22.625,-1656.000000000001,,0.0,-1.333333333333332,2.333333333333334,7.0,-537.333333333333,-537.333333333333,1.01,-3.1666666666666714,0.0,-705.6666666666666,14.0,15.0,-130.4999999999999,0.0,,0.0,-293.16666666666663,2020-2021,Austria,Scotland
3,25,38,6.0,1.0,Netherlands,1141.888888888889,0.880555555555556,964.3888888888888,3553.833333333333,10.0,13.2,1212.4722222222222,-0.6600000000000001,1113.4444444444443,16.166666666666664,78.77777777777783,4.4,6.0,4.4,1941.5,17.05,72.45,21.950000000000003,0.6,458.6111111111111,19.2,146.3,6137.444444444443,,-0.196,4.833333333333336,1.1111111111111112,9.6,1266.25,1266.3611111111118,0.25,24.0,3.6,49.25,39.1,473.55,444.1388888888889,0.4,,-0.65,577.6388888888888,2020-2021,Netherlands,Turkey
3,8,34,3.0,0.0,Croatia,-740.0,-9.0,-703.0,-1806.0,-210.0,6.0,-934.0,-0.0449999999999999,-792.0,11.5,-810.0,-1.0,-520.5,-1.0,-10643.5,10.5,36.0,16.0,-1.5,-306.0,5.5,92.0,-3858.0,,-0.12,12.0,-9.0,7.0,-1140.0,-1140.0,-0.185,26.0,-1.0,-736.5,26.5,279.5,-247.0,-1.5,,-0.12,-374.0,2020-2021,Croatia,Slovenia
3,33,9,2.0,0.0,Slovakia,1213.5,-0.8000000000000003,842.5,2266.5,85.0,4.0,1335.0,3.1625,1076.5,0.5,-69.5,2.0,175.0,2.0,4450.0,19.0,56.5,25.75,0.5,585.5,7.0,87.5,4229.5,,0.165,0.0,-1.0,3.0,1503.0,1503.0,1.855,-0.5,1.75,323.0,44.75,321.0,545.0,0.5,,0.165,564.5,2020-2021,Slovakia,Cyprus
3,10,39,1.0,1.0,Draw,-144.0,-1.5499999999999998,-83.0,-49.0,-29.0,0.666666666666667,229.0,-2.42,-139.0,3.3333333333333286,-142.5,-0.5,-47.5,-0.5,-3593.0,-6.833333333333334,9.5,-9.5,0.0,56.0,-1.833333333333334,51.0,561.0,,-0.0049999999999999,5.0,-1.25,1.166666666666667,449.0,449.0,-1.025,5.666666666666668,-0.5,-165.0,-16.333333333333336,154.0,-82.0,0.0,,-0.0049999999999999,-91.0,2020-2021,Czechia,Ukraine
3,21,35,0.0,2.0,Spain,-708.0,3.08,-593.8,-2821.4,-176.0,-16.0,-857.5999999999999,-0.6091666666666669,-698.8,-9.142857142857146,277.2,-5.5,-309.0,-5.5,-10718.0,-12.283333333333331,-44.23333333333333,-29.8,2.5,-368.4,-24.0,-90.03333333333333,-4024.0,-14.0,0.37,-8.714285714285715,3.8,-10.5,-944.6,-944.6,0.6549999999999998,-15.0,-5.5,-637.0,-42.08333333333334,-265.41666666666663,-325.79999999999995,1.5,-46.0,0.2,-325.6,2020-2021,Kosovo,Spain
3,40,13,0.0,0.0,Draw,284.66666666666663,1.4333333333333336,239.5,781.6666666666667,66.0,7.0,384.1666666666666,2.5275,257.83333333333337,16.0,128.66666666666663,0.0,99.0,0.0,3137.0,12.5,32.5,18.0,0.0,126.83333333333331,8.5,84.75,1278.6666666666663,,0.0,13.5,1.333333333333333,7.0,480.83333333333314,480.83333333333314,2.0,24.5,0.0,251.0,30.5,217.0,93.5,0.0,,0.0,153.0,2020-2021,Wales,Estonia
3,18,1,2.0,1.0,Hungary,1546.0,-0.2999999999999998,1149.0,4259.0,223.0,1.0,1791.0,0.185,1379.0,23.0,-30.0,0.0,365.0,0.0,14344.0,16.5,20.0,10.0,1.0,964.0,1.0,78.0,6648.0,,0.46,14.0,0.0,1.0,2014.0,2014.0,1.72,36.0,0.0,1101.0,26.5,177.0,876.0,1.0,,0.46,548.0,2020-2021,Hungary,Andorra
3,27,12,1.0,1.0,Draw,-788.1428571428571,-3.2285714285714286,-689.0714285714284,-2631.5,-176.0,26.0,-898.714285714286,-1.09,-772.4285714285716,-9.375,-287.57142857142867,7.75,-444.5,7.75,-9116.0,-27.125,-27.125,-34.0,1.25,-355.6428571428571,25.5,-64.5,-4288.678571428572,,0.755,-6.375,-2.6428571428571423,19.0,-866.678571428572,-866.678571428572,1.8500000000000003,-17.625,7.0,-70.5,-60.375,-165.625,-326.07142857142856,1.25,,0.755,-365.3571428571429,2020-2021,Poland,England
3,19,17,0.0,4.0,Germany,-449.6111111111111,4.055555555555555,-275.55555555555566,-1423.7777777777774,-217.3333333333333,-5.714285714285714,-457.0,-0.7814285714285716,-287.94444444444434,-12.1,170.94444444444443,1.5555555555555556,-432.1666666666666,1.5555555555555556,-14841.0,-17.464285714285715,-26.0,-10.392857142857142,-1.0,-327.05555555555554,-9.4,-83.32142857142858,-1279.5,,-0.3742857142857143,-8.233333333333334,4.111111111111111,-5.571428571428571,-382.66666666666674,-380.3888888888889,-0.4528571428571426,-16.86666666666666,-0.3333333333333333,-1177.5,-27.857142857142847,-227.03571428571428,-306.94444444444446,-1.0,,-0.3742857142857143,-118.88888888888891,2020-2021,Iceland,Germany
